name,row,ciclo,cve_plantel,cve_programa,modalidad,egresados_h,egresados_m,egresados_nb,egresados_t,e_discapacidad_h,e_discapacidad_m,e_discapacidad_nb,e_discapacidad_t,e_habla_indigena_h,e_habla_indigena_m,e_habla_indigena_nb,e_habla_indigena_t,titulados_h,titulados_m,titulados_nb,titulados_t,ti_discapacidad_h,ti_discapacidad_m,ti_discapacidad_nb,ti_discapacidad_t,ti_habla_indigena_h,ti_habla_indigena_m,ti_habla_indigena_nb,ti_habla_indigena_t,disc_vis_baja_vision_h,disc_vis_baja_vision_m,disc_vis_baja_vision_nb,disc_vis_baja_vision_t,disc_vis_ceguera_h,disc_vis_ceguera_m,disc_vis_ceguera_nb,disc_vis_ceguera_t,disc_psicosocial_h,disc_psicosocial_m,disc_psicosocial_nb,disc_psicosocial_t,discapacidad_h,discapacidad_m,discapacidad_nb,discapacidad_t,habla_indigena_h,habla_indigena_m,habla_indigena_nb,habla_indigena_t
283 2019-2020 14MMS0764N BGC,283,2019-2020,14MMS0764N,BGC,Escolarizada,10,34,,44,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284 2019-2020 14MMS0766L BGC,284,2019-2020,14MMS0766L,BGC,Escolarizada,5,11,,16,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285 2019-2020 14MMS0767K BGC,285,2019-2020,14MMS0767K,BGC,Escolarizada,59,51,,110,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286 2019-2020 14MMS0767K BGC,286,2019-2020,14MMS0767K,BGC,Escolarizada,28,29,,57,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287 2019-2020 14MMS0768J BGC,287,2019-2020,14MMS0768J,BGC,Escolarizada,37,31,,68,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288 2019-2020 14MMS0769I BGC,288,2019-2020,14MMS0769I,BGC,Escolarizada,36,47,,83,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289 2019-2020 14MMS0770Y BGC,289,2019-2020,14MMS0770Y,BGC,Escolarizada,8,7,,15,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290 2019-2020 14MMS0770Y BGC,290,2019-2020,14MMS0770Y,BGC,Escolarizada,5,6,,11,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291 2019-2020 14MMS0771X BGC,291,2019-2020,14MMS0771X,BGC,Escolarizada,30,33,,63,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292 2019-2020 14MMS0771X BGC,292,2019-2020,14MMS0771X,BGC,Escolarizada,7,15,,22,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293 2019-2020 14MMS0772W BGC,293,2019-2020,14MMS0772W,BGC,Escolarizada,10,14,,24,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294 2019-2020 14MMS0773V BGC,294,2019-2020,14MMS0773V,BGC,Escolarizada,92,99,,191,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295 2019-2020 14MMS0773V BGC,295,2019-2020,14MMS0773V,BGC,Escolarizada,59,100,,159,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296 2019-2020 14MMS0798D BGC,296,2019-2020,14MMS0798D,BGC,Escolarizada,5,13,,18,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297 2019-2020 14MMS0798D BGC,297,2019-2020,14MMS0798D,BGC,Escolarizada,5,7,,12,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298 2019-2020 14MMS0817B BGC,298,2019-2020,14MMS0817B,BGC,Escolarizada,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299 2019-2020 14MMS0817B BGC,299,2019-2020,14MMS0817B,BGC,Escolarizada,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300 2019-2020 14MMS0818A BGC,300,2019-2020,14MMS0818A,BGC,Escolarizada,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301 2019-2020 14MMS0818A BGC,301,2019-2020,14MMS0818A,BGC,Escolarizada,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302 2019-2020 14MMS0827I BGC,302,2019-2020,14MMS0827I,BGC,Escolarizada,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303 2019-2020 14MMS0827I BGC,303,2019-2020,14MMS0827I,BGC,Escolarizada,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304 2019-2020 14MMS0832U BGC,304,2019-2020,14MMS0832U,BGC,Escolarizada,10,10,,20,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305 2019-2020 14MMS0832U BGC,305,2019-2020,14MMS0832U,BGC,Escolarizada,3,14,,17,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306 2019-2020 14MMS0844Z BGC,306,2019-2020,14MMS0844Z,BGC,Escolarizada,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307 2019-2020 14MMS0844Z BGC,307,2019-2020,14MMS0844Z,BGC,Escolarizada,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308 2019-2020 14MMS0614G 3101600003,308,2019-2020,14MMS0614G,3101600003,Escolarizada,44,104,,148,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
309 2019-2020 14MMS0614G 3101600003,309,2019-2020,14MMS0614G,3101600003,Escolarizada,21,82,,103,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
310 2019-2020 14MMS0616E 3081100003,310,2019-2020,14MMS0616E,3081100003,Escolarizada,43,32,,75,,,,1,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
311 2019-2020 14MMS0616E 3081100003,311,2019-2020,14MMS0616E,3081100003,Escolarizada,17,19,,36,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
312 2019-2020 14MMS0616E 2071100002,312,2019-2020,14MMS0616E,2071100002,Escolarizada,20,1,,21,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
313 2019-2020 14MMS0616E 2071400001,313,2019-2020,14MMS0616E,2071400001,Escolarizada,12,30,,42,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
314 2019-2020 14MMS0616E 2092100004,314,2019-2020,14MMS0616E,2092100004,Escolarizada,41,124,,165,,,,0,,,,0,3,1,,4,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
315 2019-2020 14MMS0616E 2071100002,315,2019-2020,14MMS0616E,2071100002,Escolarizada,17,0,,17,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
316 2019-2020 14MMS0616E 2071400001,316,2019-2020,14MMS0616E,2071400001,Escolarizada,20,21,,41,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
317 2019-2020 14MMS0616E 2092100004,317,2019-2020,14MMS0616E,2092100004,Escolarizada,19,81,,100,,,,0,,,,0,0,2,,2,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
318 2019-2020 14MMS0632W 3042100026,318,2019-2020,14MMS0632W,3042100026,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
319 2019-2020 14MMS0632W 3042100026,319,2019-2020,14MMS0632W,3042100026,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
320 2019-2020 14MMS0645Z 3021700001,320,2019-2020,14MMS0645Z,3021700001,Escolarizada,25,23,,48,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
321 2019-2020 14MMS0645Z 3042100001,321,2019-2020,14MMS0645Z,3042100001,Escolarizada,40,43,,83,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
322 2019-2020 14MMS0645Z 3021700001,322,2019-2020,14MMS0645Z,3021700001,Escolarizada,11,22,,33,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
323 2019-2020 14MMS0645Z 3042100001,323,2019-2020,14MMS0645Z,3042100001,Escolarizada,27,53,,80,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
324 2019-2020 14MMS0650L 3093100005,324,2019-2020,14MMS0650L,3093100005,Escolarizada,38,44,,82,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
325 2019-2020 14MMS0650L 3095300007,325,2019-2020,14MMS0650L,3095300007,Escolarizada,37,59,,96,,,,0,,,,0,0,1,,1,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
326 2019-2020 14MMS0650L 3093100005,326,2019-2020,14MMS0650L,3093100005,Escolarizada,16,35,,51,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
327 2019-2020 14MMS0650L 3095300007,327,2019-2020,14MMS0650L,3095300007,Escolarizada,11,42,,53,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
328 2019-2020 14MMS0651K 3101600003,328,2019-2020,14MMS0651K,3101600003,Escolarizada,17,16,,33,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
329 2019-2020 14MMS0651K 3101600003,329,2019-2020,14MMS0651K,3101600003,Escolarizada,10,18,,28,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
330 2019-2020 14MMS0659C 3042100026,330,2019-2020,14MMS0659C,3042100026,Escolarizada,9,18,,27,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
331 2019-2020 14MMS0659C 3042100026,331,2019-2020,14MMS0659C,3042100026,Escolarizada,9,14,,23,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
332 2019-2020 14MMS0660S 3042000001,332,2019-2020,14MMS0660S,3042000001,Escolarizada,20,12,,32,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
333 2019-2020 14MMS0660S 3101600003,333,2019-2020,14MMS0660S,3101600003,Escolarizada,9,11,,20,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
334 2019-2020 14MMS0660S 3042000001,334,2019-2020,14MMS0660S,3042000001,Escolarizada,10,18,,28,,,,1,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
335 2019-2020 14MMS0660S 3101600003,335,2019-2020,14MMS0660S,3101600003,Escolarizada,7,8,,15,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
336 2019-2020 14MMS0699D 3081100003,336,2019-2020,14MMS0699D,3081100003,Escolarizada,13,19,,32,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
337 2019-2020 14MMS0717C 3042000001,337,2019-2020,14MMS0717C,3042000001,Escolarizada,13,27,,40,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
338 2019-2020 14MMS0717C 3101600003,338,2019-2020,14MMS0717C,3101600003,Escolarizada,0,1,,1,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
339 2019-2020 14MMS0718B 3101600003,339,2019-2020,14MMS0718B,3101600003,Escolarizada,9,16,,25,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
340 2019-2020 14MMS0718B 3042000001,340,2019-2020,14MMS0718B,3042000001,Escolarizada,9,12,,21,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
341 2019-2020 14MMS0748W 3081100003,341,2019-2020,14MMS0748W,3081100003,Escolarizada,9,6,,15,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
342 2019-2020 14MMS0748W 3081100003,342,2019-2020,14MMS0748W,3081100003,Escolarizada,3,7,,10,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
343 2019-2020 14MMS0751J 3021600008,343,2019-2020,14MMS0751J,3021600008,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
344 2019-2020 14MMS0751J 3081100019,344,2019-2020,14MMS0751J,3081100019,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
345 2019-2020 14MMS0752I 3061300004,345,2019-2020,14MMS0752I,3061300004,Escolarizada,70,34,,104,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
346 2019-2020 14MMS0752I 3073200001,346,2019-2020,14MMS0752I,3073200001,Escolarizada,33,45,,78,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
347 2019-2020 14MMS0752I 3061300004,347,2019-2020,14MMS0752I,3061300004,Escolarizada,15,26,,41,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
348 2019-2020 14MMS0752I 3073200001,348,2019-2020,14MMS0752I,3073200001,Escolarizada,30,35,,65,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
349 2019-2020 14MMS0774U 2092100004,349,2019-2020,14MMS0774U,2092100004,Escolarizada,129,361,,490,,,,0,,,,0,47,220,,267,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
350 2019-2020 14MMS0775T 2021300033,350,2019-2020,14MMS0775T,2021300033,Escolarizada,64,31,,95,,,,1,,,,0,2,0,,2,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
351 2019-2020 14MMS0776S 3071700002,351,2019-2020,14MMS0776S,3071700002,Escolarizada,26,35,,61,,,,1,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
352 2019-2020 14MMS0776S 3073200001,352,2019-2020,14MMS0776S,3073200001,Escolarizada,72,23,,95,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
353 2019-2020 14MMS0776S 3073200001,353,2019-2020,14MMS0776S,3073200001,Escolarizada,27,14,,41,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
354 2019-2020 14MMS0776S 2062200013,354,2019-2020,14MMS0776S,2062200013,Escolarizada,113,31,,144,,,,0,,,,0,1,0,,1,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
355 2019-2020 14MMS0776S 2071100002,355,2019-2020,14MMS0776S,2071100002,Escolarizada,88,7,,95,,,,0,,,,0,2,0,,2,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
356 2019-2020 14MMS0776S 2071200002,356,2019-2020,14MMS0776S,2071200002,Escolarizada,49,0,,49,,,,0,,,,0,1,0,,1,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
357 2019-2020 14MMS0776S 2071400003,357,2019-2020,14MMS0776S,2071400003,Escolarizada,46,47,,93,,,,0,,,,0,1,1,,2,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
358 2019-2020 14MMS0776S 2072100002,358,2019-2020,14MMS0776S,2072100002,Escolarizada,16,92,,108,,,,0,,,,0,1,4,,5,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
359 2019-2020 14MMS0776S 2072300001,359,2019-2020,14MMS0776S,2072300001,Escolarizada,23,14,,37,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
360 2019-2020 14MMS0776S 2072400003,360,2019-2020,14MMS0776S,2072400003,Escolarizada,29,14,,43,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
361 2019-2020 14MMS0776S 2062200013,361,2019-2020,14MMS0776S,2062200013,Escolarizada,54,24,,78,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
362 2019-2020 14MMS0776S 2071100002,362,2019-2020,14MMS0776S,2071100002,Escolarizada,77,8,,85,,,,1,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
363 2019-2020 14MMS0776S 2071200002,363,2019-2020,14MMS0776S,2071200002,Escolarizada,42,2,,44,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
364 2019-2020 14MMS0776S 2071400003,364,2019-2020,14MMS0776S,2071400003,Escolarizada,20,28,,48,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
365 2019-2020 14MMS0776S 2072100002,365,2019-2020,14MMS0776S,2072100002,Escolarizada,28,71,,99,,,,0,,,,0,1,3,,4,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
366 2019-2020 14MMS0776S 2072300001,366,2019-2020,14MMS0776S,2072300001,Escolarizada,13,11,,24,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
367 2019-2020 14MMS0776S 2072400003,367,2019-2020,14MMS0776S,2072400003,Escolarizada,28,10,,38,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
368 2019-2020 14MMS0777R 2092100004,368,2019-2020,14MMS0777R,2092100004,Escolarizada,65,214,,279,,,,0,,,,0,57,219,,276,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,
369 2019-2020 14MMS0799C 3041100005,369,2019-2020,14MMS0799C,3041100005,Escolarizada,50,44,,94,,,,1,,,,0,0,1,,1,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,
370 2019-2020 14MMS0799C 3042000001,370,2019-2020,14MMS0799C,3042000001,Escolarizada,74,98,,172,,,,0,,,,1,0,2,,2,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
371 2019-2020 14MMS0799C 3041100005,371,2019-2020,14MMS0799C,3041100005,Escolarizada,28,39,,67,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
372 2019-2020 14MMS0799C 3042000001,372,2019-2020,14MMS0799C,3042000001,Escolarizada,37,102,,139,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
373 2019-2020 14MMS0799C 2051200001,373,2019-2020,14MMS0799C,2051200001,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
374 2019-2020 14MMS0799C 2062100003,374,2019-2020,14MMS0799C,2062100003,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
375 2019-2020 14MMS0799C 2062200007,375,2019-2020,14MMS0799C,2062200007,Escolarizada,94,38,,132,,,,0,,,,0,2,1,,3,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
376 2019-2020 14MMS0799C 2071100002,376,2019-2020,14MMS0799C,2071100002,Escolarizada,83,9,,92,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
377 2019-2020 14MMS0799C 2071200002,377,2019-2020,14MMS0799C,2071200002,Escolarizada,72,19,,91,,,,0,,,,0,3,0,,3,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
378 2019-2020 14MMS0799C 2071200011,378,2019-2020,14MMS0799C,2071200011,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
379 2019-2020 14MMS0799C 2072000001,379,2019-2020,14MMS0799C,2072000001,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
380 2019-2020 14MMS0799C 2051200001,380,2019-2020,14MMS0799C,2051200001,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
381 2019-2020 14MMS0799C 2062100003,381,2019-2020,14MMS0799C,2062100003,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
382 2019-2020 14MMS0799C 2062200007,382,2019-2020,14MMS0799C,2062200007,Escolarizada,57,37,,94,,,,0,,,,0,3,0,,3,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
383 2019-2020 14MMS0799C 2071100002,383,2019-2020,14MMS0799C,2071100002,Escolarizada,80,10,,90,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
384 2019-2020 14MMS0799C 2071200002,384,2019-2020,14MMS0799C,2071200002,Escolarizada,9,3,,12,,,,0,,,,0,2,0,,2,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
385 2019-2020 14MMS0799C 2071200011,385,2019-2020,14MMS0799C,2071200011,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
386 2019-2020 14MMS0799C 2072000001,386,2019-2020,14MMS0799C,2072000001,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
387 2019-2020 14USU0230T 5033200024,387,2019-2020,14USU0230T,5033200024,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
388 2019-2020 14USU0230T 5093100002,388,2019-2020,14USU0230T,5093100002,Escolarizada,125,263,,388,,,,0,,,,0,48,89,,137,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,
389 2019-2020 14USU0230T 5101100015,389,2019-2020,14USU0230T,5101100015,Escolarizada,191,119,,310,,,,0,,,,0,26,19,,45,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
390 2019-2020 14USU0230T 5092100006,390,2019-2020,14USU0230T,5092100006,Escolarizada,113,425,,538,,,,0,,,,0,59,247,,306,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
391 2019-2020 14USU0230T 5094200006,391,2019-2020,14USU0230T,5094200006,Escolarizada,39,197,,236,,,,0,,,,0,15,75,,90,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,
392 2019-2020 14USU0230T 5094300009,392,2019-2020,14USU0230T,5094300009,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
393 2019-2020 14USU0230T 5031100007,393,2019-2020,14USU0230T,5031100007,Escolarizada,94,293,,387,,,,0,,,,0,39,100,,139,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,
394 2019-2020 14USU0230T 5091100011,394,2019-2020,14USU0230T,5091100011,Escolarizada,361,400,,761,,,,0,,,,1,267,324,,591,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,
395 2019-2020 14USU0230T 4103100001,395,2019-2020,14USU0230T,4103100001,Escolarizada,71,72,,143,,,,2,,,,0,4,4,,8,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
396 2019-2020 14USU0230T 4093100005,396,2019-2020,14USU0230T,4093100005,Escolarizada,44,96,,140,,,,1,,,,0,4,5,,9,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
397 2019-2020 14USU0230T 4095300010,397,2019-2020,14USU0230T,4095300010,Escolarizada,95,116,,211,,,,0,,,,1,10,9,,19,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
398 2019-2020 14USU0230T 4094100005,398,2019-2020,14USU0230T,4094100005,Escolarizada,30,107,,137,,,,1,,,,0,4,17,,21,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
399 2019-2020 14USU0230T 4094100010,399,2019-2020,14USU0230T,4094100010,Escolarizada,30,35,,65,,,,0,,,,0,1,3,,4,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
400 2019-2020 14USU0150H 5033100003,400,2019-2020,14USU0150H,5033100003,Escolarizada,9,12,,21,,,,0,,,,0,0,3,,3,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
401 2019-2020 14USU0150H 5042000002,401,2019-2020,14USU0150H,5042000002,Escolarizada,14,33,,47,,,,0,,,,0,6,6,,12,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
402 2019-2020 14USU0150H 5041400032,402,2019-2020,14USU0150H,5041400032,Escolarizada,11,22,,33,,,,0,,,,0,2,5,,7,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
403 2019-2020 14USU0150H 5031100007,403,2019-2020,14USU0150H,5031100007,Escolarizada,8,46,,54,,,,0,,,,0,0,4,,4,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
404 2019-2020 14USU0150H 5042100117,404,2019-2020,14USU0150H,5042100117,Escolarizada,10,28,,38,,,,0,,,,0,0,2,,2,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,
405 2019-2020 14USU0200Z 5033100003,405,2019-2020,14USU0200Z,5033100003,Escolarizada,7,12,,19,,,,0,,,,0,11,12,,23,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
406 2019-2020 14USU0200Z 5041100007,406,2019-2020,14USU0200Z,5041100007,Escolarizada,18,18,,36,,,,0,,,,0,5,4,,9,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
407 2019-2020 14USU0200Z 5073200010,407,2019-2020,14USU0200Z,5073200010,Escolarizada,44,2,,46,,,,0,,,,0,11,0,,11,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
408 2019-2020 14USU0200Z 5051300005,408,2019-2020,14USU0200Z,5051300005,Escolarizada,23,23,,46,,,,0,,,,0,8,4,,12,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
409 2019-2020 14USU0200Z 5062100033,409,2019-2020,14USU0200Z,5062100033,Escolarizada,21,5,,26,,,,0,,,,0,7,1,,8,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
410 2019-2020 14USU0200Z 5071300014,410,2019-2020,14USU0200Z,5071300014,Escolarizada,31,2,,33,,,,0,,,,1,8,1,,9,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
411 2019-2020 14USU0200Z 5081300016,411,2019-2020,14USU0200Z,5081300016,Escolarizada,23,5,,28,,,,0,,,,0,15,3,,18,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
412 2019-2020 14USU0200Z 5042000002,412,2019-2020,14USU0200Z,5042000002,Escolarizada,17,37,,54,,,,0,,,,0,15,13,,28,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
413 2019-2020 14USU0200Z 5041300007,413,2019-2020,14USU0200Z,5041300007,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
414 2019-2020 14USU0200Z 5021000002,414,2019-2020,14USU0200Z,5021000002,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
415 2019-2020 14USU0200Z 5041400032,415,2019-2020,14USU0200Z,5041400032,Escolarizada,26,50,,76,,,,0,,,,0,4,11,,15,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
