name,row,ciclo,clave_plantel,cve_programa,modalidad,egresados_h,egresados_m,egresados_nb,egresados_t,e_discapacidad_h,e_discapacidad_m,e_discapacidad_nb,e_discapacidad_t,e_habla_indigena_h,e_habla_indigena_m,e_habla_indigena_nb,e_habla_indigena_t,titulados_h,titulados_m,titulados_nb,titulados_t,ti_discapacidad_h,ti_discapacidad_m,ti_discapacidad_nb,ti_discapacidad_t,ti_habla_indigena_h,ti_habla_indigena_m,ti_habla_indigena_nb,ti_habla_indigena_t
1017 2021-2022 14USU0230T 6093203005,1017,2021-2022,14USU0230T,6093203005,Escolarizada,2,11,,13,,,,0,,,,0,2,7,,9,,,,0,,,,0
1018 2021-2022 14USU0230T 6093204001,1018,2021-2022,14USU0230T,6093204001,Escolarizada,4,17,,21,,,,0,,,,0,0,2,,2,,,,0,,,,0
1019 2021-2022 14USU0230T 6093205004,1019,2021-2022,14USU0230T,6093205004,Escolarizada,2,4,,6,,,,0,,,,0,1,1,,2,,,,0,,,,0
1020 2021-2022 14USU0230T 6093206003,1020,2021-2022,14USU0230T,6093206003,Escolarizada,0,0,,0,,,,0,,,,0,1,1,,2,,,,0,,,,0
1021 2021-2022 14USU0230T 6093207002,1021,2021-2022,14USU0230T,6093207002,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
1022 2021-2022 14USU0230T 6095600002,1022,2021-2022,14USU0230T,6095600002,Escolarizada,4,4,,8,,,,0,,,,0,3,7,,10,,,,0,,,,0
1023 2021-2022 14USU0230T 7012601008,1023,2021-2022,14USU0230T,7012601008,Escolarizada,0,0,,0,,,,0,,,,0,2,1,,3,,,,0,,,,0
1024 2021-2022 14USU0230T 7012601010,1024,2021-2022,14USU0230T,7012601010,Escolarizada,0,0,,0,,,,0,,,,0,1,1,,2,,,,0,,,,0
1025 2021-2022 14USU0230T 7022600002,1025,2021-2022,14USU0230T,7022600002,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
1026 2021-2022 14USU0230T 7031100001,1026,2021-2022,14USU0230T,7031100001,Escolarizada,0,0,,0,,,,0,,,,0,2,5,,7,,,,0,,,,0
1027 2021-2022 14USU0230T 7031100028,1027,2021-2022,14USU0230T,7031100028,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
1028 2021-2022 14USU0230T 7031100030,1028,2021-2022,14USU0230T,7031100030,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
1029 2021-2022 14USU0230T 7031100043,1029,2021-2022,14USU0230T,7031100043,Escolarizada,5,9,,14,,,,0,,,,0,1,8,,9,,,,1,,,,0
1030 2021-2022 14USU0230T 7031100057,1030,2021-2022,14USU0230T,7031100057,Escolarizada,0,0,,0,,,,0,,,,0,0,1,,1,,,,0,,,,0
1031 2021-2022 14USU0230T 7031100103,1031,2021-2022,14USU0230T,7031100103,Escolarizada,0,0,,0,,,,0,,,,0,0,2,,2,,,,0,,,,0
1032 2021-2022 14USU0230T 7031100188,1032,2021-2022,14USU0230T,7031100188,Escolarizada,0,0,,0,,,,0,,,,0,0,1,,1,,,,0,,,,0
1033 2021-2022 14USU0230T 7031500022,1033,2021-2022,14USU0230T,7031500022,Escolarizada,3,9,,12,,,,0,,,,0,3,3,,6,,,,0,,,,0
1034 2021-2022 14USU0230T 7033200002,1034,2021-2022,14USU0230T,7033200002,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
1035 2021-2022 14USU0230T 7042500034,1035,2021-2022,14USU0230T,7042500034,Escolarizada,6,8,,14,,,,0,,,,1,4,5,,9,,,,0,,,,0
1036 2021-2022 14USU0230T 7042500062,1036,2021-2022,14USU0230T,7042500062,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
1037 2021-2022 14USU0230T 7051200018,1037,2021-2022,14USU0230T,7051200018,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
1038 2021-2022 14USU0230T 7051200022,1038,2021-2022,14USU0230T,7051200022,Escolarizada,0,0,,0,,,,0,,,,0,0,1,,1,,,,0,,,,0
1039 2021-2022 14USU0230T 7091316004,1039,2021-2022,14USU0230T,7091316004,Escolarizada,0,0,,0,,,,0,,,,0,0,3,,3,,,,0,,,,0
1040 2021-2022 14USU0230T 7091325001,1040,2021-2022,14USU0230T,7091325001,Escolarizada,3,10,,13,,,,0,,,,0,4,6,,10,,,,0,,,,0
1041 2021-2022 14USU0230T 7091345002,1041,2021-2022,14USU0230T,7091345002,Escolarizada,0,0,,0,,,,0,,,,0,1,0,,1,,,,0,,,,0
1042 2021-2022 14USU0230T 7091345005,1042,2021-2022,14USU0230T,7091345005,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
1043 2021-2022 14USU0230T 7092208001,1043,2021-2022,14USU0230T,7092208001,Escolarizada,1,3,,4,,,,0,,,,0,0,0,,0,,,,0,,,,0
1044 2021-2022 14USU0230T 7093207003,1044,2021-2022,14USU0230T,7093207003,Escolarizada,1,2,,3,,,,1,,,,0,2,0,,2,,,,0,,,,0
1045 2021-2022 14USU0230T 7095000001,1045,2021-2022,14USU0230T,7095000001,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
1046 2021-2022 14USU0230T 7095000011,1046,2021-2022,14USU0230T,7095000011,Escolarizada,4,6,,10,,,,0,,,,1,4,0,,4,,,,0,,,,0
1047 2021-2022 14USU0230T 7095200012,1047,2021-2022,14USU0230T,7095200012,Escolarizada,0,0,,0,,,,0,,,,0,1,2,,3,,,,0,,,,0
1048 2021-2022 14USU0230T 7095600015,1048,2021-2022,14USU0230T,7095600015,Escolarizada,0,0,,0,,,,0,,,,0,0,1,,1,,,,0,,,,0
1049 2021-2022 14USU0230T 7095600030,1049,2021-2022,14USU0230T,7095600030,Escolarizada,6,7,,13,,,,0,,,,0,3,5,,8,,,,0,,,,0
1050 2021-2022 14USU0230T 7095600046,1050,2021-2022,14USU0230T,7095600046,Escolarizada,2,6,,8,,,,0,,,,0,0,0,,0,,,,0,,,,0
1051 2021-2022 14USU0230T 7101000006,1051,2021-2022,14USU0230T,7101000006,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
1052 2021-2022 14USU0230T 8031100011,1052,2021-2022,14USU0230T,8031100011,Escolarizada,1,4,,5,,,,0,,,,0,2,0,,2,,,,0,,,,0
1053 2021-2022 14USU0230T 8051100012,1053,2021-2022,14USU0230T,8051100012,Escolarizada,3,8,,11,,,,0,,,,1,2,7,,9,,,,0,,,,0
1054 2021-2022 14USU0230T 8051200017,1054,2021-2022,14USU0230T,8051200017,Escolarizada,5,12,,17,,,,0,,,,1,4,5,,9,,,,0,,,,0
1055 2021-2022 14USU0230T 8051200020,1055,2021-2022,14USU0230T,8051200020,Escolarizada,3,4,,7,,,,0,,,,0,3,3,,6,,,,0,,,,0
1056 2021-2022 14USU0230T 8072100013,1056,2021-2022,14USU0230T,8072100013,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
1057 2021-2022 14USU0230T 8091100003,1057,2021-2022,14USU0230T,8091100003,Escolarizada,3,6,,9,,,,0,,,,0,3,4,,7,,,,0,,,,0
1058 2021-2022 14USU0230T 8091325001,1058,2021-2022,14USU0230T,8091325001,Escolarizada,0,0,,0,,,,0,,,,0,0,1,,1,,,,0,,,,0
1059 2021-2022 14USU0230T 8091345002,1059,2021-2022,14USU0230T,8091345002,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
1060 2021-2022 14USU0230T 8091345005,1060,2021-2022,14USU0230T,8091345005,Escolarizada,0,0,,0,,,,0,,,,0,2,0,,2,,,,0,,,,0
1061 2021-2022 14USU0230T 8095000001,1061,2021-2022,14USU0230T,8095000001,Escolarizada,0,0,,0,,,,0,,,,0,2,0,,2,,,,0,,,,0
1062 2021-2022 14USU0230T 8095000003,1062,2021-2022,14USU0230T,8095000003,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
1063 2021-2022 14USU0230T 8095200003,1063,2021-2022,14USU0230T,8095200003,Escolarizada,6,7,,13,,,,0,,,,0,14,10,,24,,,,0,,,,0
1064 2021-2022 14USU0230T 8095600001,1064,2021-2022,14USU0230T,8095600001,Escolarizada,4,9,,13,,,,0,,,,0,3,5,,8,,,,0,,,,0
1065 2021-2022 14USU0230T 6091336009,1065,2021-2022,14USU0230T,6091336009,Escolarizada,0,0,,0,,,,0,,,,0,1,3,,4,,,,0,,,,0
1066 2021-2022 14USU0230T 6091317003,1066,2021-2022,14USU0230T,6091317003,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
