name,row,ciclo,cve_plantel,cve_programa,modalidad,egresados_h,egresados_m,egresados_nb,egresados_t,e_discapacidad_h,e_discapacidad_m,e_discapacidad_nb,e_discapacidad_t,e_habla_indigena_h,e_habla_indigena_m,e_habla_indigena_nb,e_habla_indigena_t,titulados_h,titulados_m,titulados_nb,titulados_t,ti_discapacidad_h,ti_discapacidad_m,ti_discapacidad_nb,ti_discapacidad_t,ti_habla_indigena_h,ti_habla_indigena_m,ti_habla_indigena_nb,ti_habla_indigena_t
527 2017-2018 14USU0160O 5061000002,527,2017-2018,14USU0160O,5061000002,Escolarizada,25,9,,34,,,,1,,,,0,16,3,,19,,,,0,,,,0
528 2017-2018 14USU0160O 5071700019,528,2017-2018,14USU0160O,5071700019,Escolarizada,24,3,,27,,,,0,,,,0,18,1,,19,,,,0,,,,0
529 2017-2018 14USU0160O 5062200055,529,2017-2018,14USU0160O,5062200055,Escolarizada,13,5,,18,,,,2,,,,0,4,2,,6,,,,0,,,,1
530 2017-2018 14USU0160O 5071400015,530,2017-2018,14USU0160O,5071400015,Escolarizada,21,6,,27,,,,0,,,,0,9,4,,13,,,,1,,,,0
531 2017-2018 14USU0160O 5042000002,531,2017-2018,14USU0160O,5042000002,Escolarizada,11,31,,42,,,,1,,,,0,16,30,,46,,,,0,,,,0
532 2017-2018 14USU0160O 5041400032,532,2017-2018,14USU0160O,5041400032,Escolarizada,21,21,,42,,,,0,,,,0,17,29,,46,,,,0,,,,0
533 2017-2018 14USU0160O 5041200028,533,2017-2018,14USU0160O,5041200028,Escolarizada,18,24,,42,,,,0,,,,0,9,11,,20,,,,0,,,,0
534 2017-2018 14USU0160O 5041100056,534,2017-2018,14USU0160O,5041100056,Escolarizada,35,36,,71,,,,0,,,,0,12,17,,29,,,,0,,,,0
535 2017-2018 14USU0160O 5032100038,535,2017-2018,14USU0160O,5032100038,Escolarizada,9,11,,20,,,,1,,,,0,5,8,,13,,,,0,,,,0
536 2017-2018 14USU0160O 5031100007,536,2017-2018,14USU0160O,5031100007,Escolarizada,13,46,,59,,,,2,,,,0,12,37,,49,,,,0,,,,0
537 2017-2018 14USU0160O 5095400006,537,2017-2018,14USU0160O,5095400006,Escolarizada,19,33,,52,,,,1,,,,0,12,14,,26,,,,1,,,,0
538 2017-2018 14USU0160O 5042100117,538,2017-2018,14USU0160O,5042100117,Escolarizada,11,42,,53,,,,1,,,,0,7,19,,26,,,,0,,,,0
539 2017-2018 14USU0190I 5033100003,539,2017-2018,14USU0190I,5033100003,Escolarizada,87,112,,199,,,,6,,,,0,39,58,,97,,,,1,,,,0
540 2017-2018 14USU0190I 5073200005,540,2017-2018,14USU0190I,5073200005,Escolarizada,102,27,,129,,,,0,,,,0,24,5,,29,,,,0,,,,1
541 2017-2018 14USU0190I 5061000002,541,2017-2018,14USU0190I,5061000002,Escolarizada,38,1,,39,,,,2,,,,2,10,1,,11,,,,0,,,,0
542 2017-2018 14USU0190I 5021500002,542,2017-2018,14USU0190I,5021500002,Escolarizada,26,26,,52,,,,2,,,,1,8,13,,21,,,,0,,,,0
543 2017-2018 14USU0190I 5062100034,543,2017-2018,14USU0190I,5062100034,Escolarizada,21,11,,32,,,,0,,,,0,14,1,,15,,,,0,,,,0
544 2017-2018 14USU0190I 5042000002,544,2017-2018,14USU0190I,5042000002,Escolarizada,71,103,,174,,,,2,,,,2,15,34,,49,,,,0,,,,1
545 2017-2018 14USU0190I 5073100009,545,2017-2018,14USU0190I,5073100009,Escolarizada,61,33,,94,,,,4,,,,0,19,13,,32,,,,0,,,,0
546 2017-2018 14USU0190I 5021100004,546,2017-2018,14USU0190I,5021100004,Escolarizada,7,18,,25,,,,0,,,,0,1,1,,2,,,,0,,,,0
547 2017-2018 14USU0190I 5051100003,547,2017-2018,14USU0190I,5051100003,Escolarizada,22,24,,46,,,,1,,,,0,6,7,,13,,,,0,,,,0
548 2017-2018 14USU0190I 5072100049,548,2017-2018,14USU0190I,5072100049,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
549 2017-2018 14USU0190I 5041400032,549,2017-2018,14USU0190I,5041400032,Escolarizada,75,125,,200,,,,0,,,,0,18,41,,59,,,,0,,,,1
550 2017-2018 14USU0190I 5101100015,550,2017-2018,14USU0190I,5101100015,Escolarizada,70,23,,93,,,,0,,,,0,7,11,,18,,,,0,,,,0
551 2017-2018 14USU0190I 5021500044,551,2017-2018,14USU0190I,5021500044,Escolarizada,25,34,,59,,,,0,,,,0,2,7,,9,,,,0,,,,0
552 2017-2018 14USU0190I 5092100006,552,2017-2018,14USU0190I,5092100006,Escolarizada,17,103,,120,,,,1,,,,0,5,15,,20,,,,0,,,,0
553 2017-2018 14USU0190I 5094200006,553,2017-2018,14USU0190I,5094200006,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
554 2017-2018 14USU0190I 5031100007,554,2017-2018,14USU0190I,5031100007,Escolarizada,27,133,,160,,,,4,,,,0,13,33,,46,,,,0,,,,0
555 2017-2018 14USU0190I 5101600013,555,2017-2018,14USU0190I,5101600013,Escolarizada,26,65,,91,,,,0,,,,0,6,15,,21,,,,1,,,,0
556 2017-2018 14USU0190I 5091100011,556,2017-2018,14USU0190I,5091100011,Escolarizada,47,61,,108,,,,2,,,,0,14,14,,28,,,,0,,,,0
557 2017-2018 14USU0006V 5021300063,557,2017-2018,14USU0006V,5021300063,Escolarizada,14,5,,19,,,,1,,,,0,9,5,,14,,,,0,,,,0
558 2017-2018 14USU0222K 5033100003,558,2017-2018,14USU0222K,5033100003,Escolarizada,36,52,,88,,,,0,,,,0,31,34,,65,,,,0,,,,0
559 2017-2018 14USU0222K 5071700019,559,2017-2018,14USU0222K,5071700019,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
560 2017-2018 14USU0222K 5042000002,560,2017-2018,14USU0222K,5042000002,Escolarizada,7,14,,21,,,,0,,,,0,2,7,,9,,,,0,,,,0
561 2017-2018 14USU0222K 5022200040,561,2017-2018,14USU0222K,5022200040,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
562 2017-2018 14USU0222K 5032100038,562,2017-2018,14USU0222K,5032100038,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
563 2017-2018 14USU0222K 5031100007,563,2017-2018,14USU0222K,5031100007,Escolarizada,1,33,,34,,,,0,,,,0,0,0,,0,,,,0,,,,0
564 2017-2018 14USU0222K 5062200082,564,2017-2018,14USU0222K,5062200082,Escolarizada,9,7,,16,,,,1,,,,0,8,3,,11,,,,0,,,,0
565 2017-2018 14USU0005W 5021400012,565,2017-2018,14USU0005W,5021400012,Escolarizada,12,6,,18,,,,0,,,,0,2,4,,6,,,,0,,,,0
566 2017-2018 14USU0005W 5021200006,566,2017-2018,14USU0005W,5021200006,Escolarizada,20,45,,65,,,,0,,,,1,6,19,,25,,,,0,,,,0
567 2017-2018 14USU0005W 5021100004,567,2017-2018,14USU0005W,5021100004,Escolarizada,71,105,,176,,,,1,,,,0,14,25,,39,,,,0,,,,0
568 2017-2018 14USU0110G 5071000020,568,2017-2018,14USU0110G,5071000020,Escolarizada,49,20,,69,,,,0,,,,0,41,19,,60,,,,0,,,,0
569 2017-2018 14USU0110G 5073200005,569,2017-2018,14USU0110G,5073200005,Escolarizada,139,25,,164,,,,1,,,,0,156,21,,177,,,,0,,,,0
570 2017-2018 14USU0110G 5072100033,570,2017-2018,14USU0110G,5072100033,Escolarizada,19,46,,65,,,,0,,,,0,3,11,,14,,,,0,,,,0
571 2017-2018 14USU0110G 5061000002,571,2017-2018,14USU0110G,5061000002,Escolarizada,159,21,,180,,,,0,,,,0,106,23,,129,,,,0,,,,0
572 2017-2018 14USU0110G 5062100009,572,2017-2018,14USU0110G,5062100009,Escolarizada,261,34,,295,,,,0,,,,0,153,10,,163,,,,1,,,,0
573 2017-2018 14USU0110G 5102100004,573,2017-2018,14USU0110G,5102100004,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
574 2017-2018 14USU0110G 5073200035,574,2017-2018,14USU0110G,5073200035,Escolarizada,28,4,,32,,,,0,,,,0,19,4,,23,,,,0,,,,0
575 2017-2018 14USU0110G 5071200034,575,2017-2018,14USU0110G,5071200034,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
576 2017-2018 14USU0110G 5071700019,576,2017-2018,14USU0110G,5071700019,Escolarizada,157,47,,204,,,,0,,,,0,127,40,,167,,,,0,,,,0
577 2017-2018 14USU0110G 5062200055,577,2017-2018,14USU0110G,5062200055,Escolarizada,90,26,,116,,,,0,,,,0,51,21,,72,,,,0,,,,0
578 2017-2018 14USU0110G 5071300009,578,2017-2018,14USU0110G,5071300009,Escolarizada,197,11,,208,,,,3,,,,0,175,4,,179,,,,1,,,,0
579 2017-2018 14USU0110G 5071400015,579,2017-2018,14USU0110G,5071400015,Escolarizada,88,59,,147,,,,1,,,,0,91,55,,146,,,,1,,,,0
580 2017-2018 14USU0110G 5071300082,580,2017-2018,14USU0110G,5071300082,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
581 2017-2018 14USU0110G 5052200017,581,2017-2018,14USU0110G,5052200017,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
582 2017-2018 14USU0110G 5052100005,582,2017-2018,14USU0110G,5052100005,Escolarizada,24,8,,32,,,,0,,,,0,18,3,,21,,,,0,,,,0
583 2017-2018 14USU0110G 5053100004,583,2017-2018,14USU0110G,5053100004,Escolarizada,10,11,,21,,,,1,,,,0,15,9,,24,,,,1,,,,1
584 2017-2018 14USU0110G 5052200007,584,2017-2018,14USU0110G,5052200007,Escolarizada,26,36,,62,,,,0,,,,0,27,37,,64,,,,2,,,,0
585 2017-2018 14USU0110G 5095400006,585,2017-2018,14USU0110G,5095400006,Escolarizada,67,115,,182,,,,1,,,,0,71,119,,190,,,,2,,,,0
586 2017-2018 14USU0220M 5033100003,586,2017-2018,14USU0220M,5033100003,Escolarizada,27,22,,49,,,,2,,,,0,23,25,,48,,,,0,,,,0
587 2017-2018 14USU0220M 5072100002,587,2017-2018,14USU0220M,5072100002,Escolarizada,14,8,,22,,,,0,,,,0,18,5,,23,,,,0,,,,0
588 2017-2018 14USU0220M 5061000002,588,2017-2018,14USU0220M,5061000002,Escolarizada,26,2,,28,,,,0,,,,0,6,1,,7,,,,0,,,,0
589 2017-2018 14USU0220M 5081100050,589,2017-2018,14USU0220M,5081100050,Escolarizada,3,2,,5,,,,0,,,,0,7,0,,7,,,,0,,,,0
590 2017-2018 14USU0220M 5062200055,590,2017-2018,14USU0220M,5062200055,Escolarizada,0,0,,0,,,,0,,,,0,2,0,,2,,,,0,,,,0
591 2017-2018 14USU0220M 5042000002,591,2017-2018,14USU0220M,5042000002,Escolarizada,32,68,,100,,,,0,,,,0,12,17,,29,,,,0,,,,0
592 2017-2018 14USU0220M 5093100002,592,2017-2018,14USU0220M,5093100002,Escolarizada,46,48,,94,,,,0,,,,0,13,10,,23,,,,1,,,,0
593 2017-2018 14USU0220M 5041400032,593,2017-2018,14USU0220M,5041400032,Escolarizada,35,58,,93,,,,0,,,,0,13,14,,27,,,,0,,,,0
594 2017-2018 14USU0220M 5092100006,594,2017-2018,14USU0220M,5092100006,Escolarizada,39,209,,248,,,,1,,,,0,13,52,,65,,,,1,,,,0
595 2017-2018 14USU0220M 5082100001,595,2017-2018,14USU0220M,5082100001,Escolarizada,53,27,,80,,,,4,,,,2,23,9,,32,,,,0,,,,0
596 2017-2018 14USU0220M 5041100056,596,2017-2018,14USU0220M,5041100056,Escolarizada,31,31,,62,,,,0,,,,0,2,8,,10,,,,0,,,,0
597 2017-2018 14USU0220M 5094200006,597,2017-2018,14USU0220M,5094200006,Escolarizada,24,101,,125,,,,3,,,,0,10,26,,36,,,,1,,,,0
598 2017-2018 14USU0220M 5031100007,598,2017-2018,14USU0220M,5031100007,Escolarizada,33,116,,149,,,,0,,,,0,4,28,,32,,,,0,,,,0
599 2017-2018 14USU0220M 5091100011,599,2017-2018,14USU0220M,5091100011,Escolarizada,31,28,,59,,,,0,,,,0,28,23,,51,,,,0,,,,0
600 2017-2018 14USU0009S 5033100003,600,2017-2018,14USU0009S,5033100003,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
601 2017-2018 14USU0009S 5042000002,601,2017-2018,14USU0009S,5042000002,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
602 2017-2018 14USU0009S 5101600013,602,2017-2018,14USU0009S,5101600013,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
603 2017-2018 14USU0008T 5033100003,603,2017-2018,14USU0008T,5033100003,Escolarizada,100,116,,216,,,,0,,,,0,25,28,,53,,,,0,,,,0
604 2017-2018 14USU0008T 5061100001,604,2017-2018,14USU0008T,5061100001,Escolarizada,50,6,,56,,,,0,,,,0,3,0,,3,,,,0,,,,0
605 2017-2018 14USU0008T 5071200009,605,2017-2018,14USU0008T,5071200009,Escolarizada,40,9,,49,,,,0,,,,0,1,0,,1,,,,0,,,,0
606 2017-2018 14USU0008T 5052200002,606,2017-2018,14USU0008T,5052200002,Escolarizada,47,13,,60,,,,1,,,,0,2,2,,4,,,,0,,,,0
607 2017-2018 14USU0008T 5042100012,607,2017-2018,14USU0008T,5042100012,Escolarizada,35,49,,84,,,,0,,,,0,8,12,,20,,,,0,,,,0
608 2017-2018 14USU0008T 5033200024,608,2017-2018,14USU0008T,5033200024,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
609 2017-2018 14USU0008T 5041400032,609,2017-2018,14USU0008T,5041400032,Escolarizada,43,77,,120,,,,0,,,,0,4,15,,19,,,,0,,,,0
610 2017-2018 14USU0008T 5021600062,610,2017-2018,14USU0008T,5021600062,Escolarizada,12,22,,34,,,,0,,,,1,1,0,,1,,,,0,,,,0
611 2017-2018 14USU0008T 5022500001,611,2017-2018,14USU0008T,5022500001,Escolarizada,7,15,,22,,,,0,,,,0,1,5,,6,,,,0,,,,0
612 2017-2018 14USU0008T 5031500008,612,2017-2018,14USU0008T,5031500008,Escolarizada,9,53,,62,,,,0,,,,0,1,3,,4,,,,0,,,,0
613 2017-2018 14USU0008T 5021000010,613,2017-2018,14USU0008T,5021000010,Escolarizada,6,8,,14,,,,0,,,,0,0,0,,0,,,,0,,,,0
614 2017-2018 14USU0008T 5094200006,614,2017-2018,14USU0008T,5094200006,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
615 2017-2018 14USU0008T 5095600005,615,2017-2018,14USU0008T,5095600005,Escolarizada,23,79,,102,,,,2,,,,0,4,6,,10,,,,0,,,,0
616 2017-2018 14USU0008T 5091100011,616,2017-2018,14USU0008T,5091100011,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
617 2017-2018 14USU0004X 5042100065,617,2017-2018,14USU0004X,5042100065,No escolarizada,58,78,,136,,,,1,,,,0,15,29,,44,,,,0,,,,0
618 2017-2018 14USU0004X 5032200003,618,2017-2018,14USU0004X,5032200003,No escolarizada,5,8,,13,,,,0,,,,0,2,9,,11,,,,0,,,,0
619 2017-2018 14USU0004X 5032200012,619,2017-2018,14USU0004X,5032200012,No escolarizada,1,3,,4,,,,0,,,,0,0,0,,0,,,,0,,,,0
620 2017-2018 14USU0004X 5011200004,620,2017-2018,14USU0004X,5011200004,No escolarizada,7,32,,39,,,,0,,,,0,0,0,,0,,,,0,,,,0
621 2017-2018 14USU0004X 5011500002,621,2017-2018,14USU0004X,5011500002,No escolarizada,23,85,,108,,,,1,,,,0,29,93,,122,,,,0,,,,0
622 2017-2018 14USU0004X 5021000007,622,2017-2018,14USU0004X,5021000007,No escolarizada,8,25,,33,,,,3,,,,0,6,13,,19,,,,0,,,,0
623 2017-2018 14USU0004X 5032100001,623,2017-2018,14USU0004X,5032100001,No escolarizada,4,2,,6,,,,0,,,,0,0,0,,0,,,,0,,,,0
624 2017-2018 14USU0004X 5104100015,624,2017-2018,14USU0004X,5104100015,No escolarizada,12,7,,19,,,,0,,,,0,6,3,,9,,,,0,,,,0
625 2017-2018 14USU0004X 5062200105,625,2017-2018,14USU0004X,5062200105,No escolarizada,49,14,,63,,,,1,,,,0,25,8,,33,,,,0,,,,0
626 2017-2018 14USU0180B 5033100003,626,2017-2018,14USU0180B,5033100003,Escolarizada,35,27,,62,,,,0,,,,0,52,44,,96,,,,0,,,,0
627 2017-2018 14USU0180B 5042000002,627,2017-2018,14USU0180B,5042000002,Escolarizada,17,34,,51,,,,0,,,,0,5,17,,22,,,,0,,,,0
628 2017-2018 14USU0010H 5032100027,628,2017-2018,14USU0010H,5032100027,Escolarizada,9,32,,41,,,,0,,,,0,0,7,,7,,,,0,,,,0
629 2017-2018 14USU0010H 5033200006,629,2017-2018,14USU0010H,5033200006,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
630 2017-2018 14USU0010H 5021500119,630,2017-2018,14USU0010H,5021500119,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
631 2017-2018 14USU0007U 5051100006,631,2017-2018,14USU0007U,5051100006,Escolarizada,9,9,,18,,,,0,,,,0,3,8,,11,,,,1,,,,0
632 2017-2018 14USU0230T 8095200003,632,2017-2018,14USU0230T,8095200003,Escolarizada,5,5,,10,,,,0,,,,0,1,12,,13,,,,0,,,,0
633 2017-2018 14USU0230T 8072100013,633,2017-2018,14USU0230T,8072100013,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
634 2017-2018 14USU0230T 8091325001,634,2017-2018,14USU0230T,8091325001,Escolarizada,3,2,,5,,,,0,,,,0,2,1,,3,,,,0,,,,0
635 2017-2018 14USU0230T 8091100003,635,2017-2018,14USU0230T,8091100003,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
636 2017-2018 14USU0230T 8095600001,636,2017-2018,14USU0230T,8095600001,Escolarizada,2,7,,9,,,,0,,,,0,1,6,,7,,,,0,,,,0
637 2017-2018 14USU0230T 8051200020,637,2017-2018,14USU0230T,8051200020,Escolarizada,2,10,,12,,,,0,,,,0,2,4,,6,,,,0,,,,0
638 2017-2018 14USU0230T 8095000001,638,2017-2018,14USU0230T,8095000001,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
639 2017-2018 14USU0230T 8051200017,639,2017-2018,14USU0230T,8051200017,Escolarizada,11,10,,21,,,,0,,,,0,9,9,,18,,,,0,,,,0
640 2017-2018 14USU0230T 8051100012,640,2017-2018,14USU0230T,8051100012,Escolarizada,1,4,,5,,,,0,,,,0,9,13,,22,,,,0,,,,0
641 2017-2018 14USU0230T 8091345005,641,2017-2018,14USU0230T,8091345005,Escolarizada,0,0,,0,,,,0,,,,0,6,5,,11,,,,0,,,,0
642 2017-2018 14USU0230T 8031100011,642,2017-2018,14USU0230T,8031100011,Escolarizada,0,0,,0,,,,0,,,,0,0,3,,3,,,,0,,,,0
643 2017-2018 14USU0230T 6091319001,643,2017-2018,14USU0230T,6091319001,Escolarizada,0,4,,4,,,,0,,,,0,0,1,,1,,,,0,,,,0
644 2017-2018 14USU0230T 6091329001,644,2017-2018,14USU0230T,6091329001,Escolarizada,7,2,,9,,,,0,,,,0,5,2,,7,,,,0,,,,0
645 2017-2018 14USU0230T 6091301004,645,2017-2018,14USU0230T,6091301004,Escolarizada,25,46,,71,,,,1,,,,0,19,22,,41,,,,0,,,,0
646 2017-2018 14USU0230T 6091301005,646,2017-2018,14USU0230T,6091301005,Escolarizada,0,2,,2,,,,0,,,,0,0,1,,1,,,,0,,,,0
647 2017-2018 14USU0230T 6091302001,647,2017-2018,14USU0230T,6091302001,Escolarizada,8,2,,10,,,,0,,,,0,3,2,,5,,,,0,,,,0
648 2017-2018 14USU0230T 6091345005,648,2017-2018,14USU0230T,6091345005,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
649 2017-2018 14USU0230T 6091304001,649,2017-2018,14USU0230T,6091304001,Escolarizada,7,4,,11,,,,0,,,,0,4,2,,6,,,,0,,,,0
650 2017-2018 14USU0230T 6091313001,650,2017-2018,14USU0230T,6091313001,Escolarizada,1,1,,2,,,,0,,,,0,1,1,,2,,,,0,,,,0
651 2017-2018 14USU0230T 6091306001,651,2017-2018,14USU0230T,6091306001,Escolarizada,4,1,,5,,,,0,,,,0,4,1,,5,,,,0,,,,0
652 2017-2018 14USU0230T 6091337008,652,2017-2018,14USU0230T,6091337008,Escolarizada,11,0,,11,,,,0,,,,0,0,0,,0,,,,0,,,,0
653 2017-2018 14USU0230T 6091305002,653,2017-2018,14USU0230T,6091305002,Escolarizada,25,13,,38,,,,0,,,,0,13,8,,21,,,,0,,,,0
654 2017-2018 14USU0230T 6091345008,654,2017-2018,14USU0230T,6091345008,Escolarizada,4,0,,4,,,,0,,,,0,0,0,,0,,,,0,,,,0
655 2017-2018 14USU0230T 6093201002,655,2017-2018,14USU0230T,6093201002,Escolarizada,0,0,,0,,,,0,,,,0,1,0,,1,,,,0,,,,0
656 2017-2018 14USU0230T 6091336001,656,2017-2018,14USU0230T,6091336001,Escolarizada,7,1,,8,,,,0,,,,0,4,1,,5,,,,0,,,,0
657 2017-2018 14USU0230T 6091308001,657,2017-2018,14USU0230T,6091308001,Escolarizada,4,3,,7,,,,0,,,,0,0,0,,0,,,,0,,,,0
658 2017-2018 14USU0230T 6091309002,658,2017-2018,14USU0230T,6091309002,Escolarizada,14,0,,14,,,,0,,,,0,10,0,,10,,,,0,,,,0
659 2017-2018 14USU0230T 6091312001,659,2017-2018,14USU0230T,6091312001,Escolarizada,7,1,,8,,,,0,,,,0,4,0,,4,,,,0,,,,0
660 2017-2018 14USU0230T 6091310001,660,2017-2018,14USU0230T,6091310001,Escolarizada,8,11,,19,,,,2,,,,0,2,7,,9,,,,0,,,,0
661 2017-2018 14USU0230T 6091310002,661,2017-2018,14USU0230T,6091310002,Escolarizada,0,3,,3,,,,0,,,,0,0,1,,1,,,,0,,,,0
662 2017-2018 14USU0230T 6091311001,662,2017-2018,14USU0230T,6091311001,Escolarizada,3,4,,7,,,,0,,,,0,0,2,,2,,,,0,,,,0
663 2017-2018 14USU0230T 6093202001,663,2017-2018,14USU0230T,6093202001,Escolarizada,1,0,,1,,,,0,,,,0,0,1,,1,,,,0,,,,0
664 2017-2018 14USU0230T 6092202002,664,2017-2018,14USU0230T,6092202002,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
665 2017-2018 14USU0230T 6092206002,665,2017-2018,14USU0230T,6092206002,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
666 2017-2018 14USU0230T 6092207003,666,2017-2018,14USU0230T,6092207003,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
667 2017-2018 14USU0230T 6095600002,667,2017-2018,14USU0230T,6095600002,Escolarizada,5,4,,9,,,,0,,,,0,2,3,,5,,,,0,,,,0
668 2017-2018 14USU0230T 6091313004,668,2017-2018,14USU0230T,6091313004,Escolarizada,7,2,,9,,,,0,,,,0,1,1,,2,,,,0,,,,0
669 2017-2018 14USU0230T 6091313008,669,2017-2018,14USU0230T,6091313008,Escolarizada,0,3,,3,,,,0,,,,0,1,0,,1,,,,0,,,,0
670 2017-2018 14USU0230T 6091314001,670,2017-2018,14USU0230T,6091314001,Escolarizada,0,1,,1,,,,0,,,,0,1,1,,2,,,,0,,,,0
671 2017-2018 14USU0230T 6091315001,671,2017-2018,14USU0230T,6091315001,Escolarizada,5,3,,8,,,,0,,,,0,6,3,,9,,,,0,,,,0
672 2017-2018 14USU0230T 6091316007,672,2017-2018,14USU0230T,6091316007,Escolarizada,5,1,,6,,,,0,,,,0,2,1,,3,,,,0,,,,0
673 2017-2018 14USU0230T 6091316002,673,2017-2018,14USU0230T,6091316002,Escolarizada,18,37,,55,,,,0,,,,0,9,15,,24,,,,0,,,,0
674 2017-2018 14USU0230T 6091317001,674,2017-2018,14USU0230T,6091317001,Escolarizada,5,4,,9,,,,0,,,,0,2,3,,5,,,,0,,,,0
675 2017-2018 14USU0230T 6091304018,675,2017-2018,14USU0230T,6091304018,Escolarizada,1,1,,2,,,,0,,,,0,0,0,,0,,,,0,,,,0
676 2017-2018 14USU0230T 6091342012,676,2017-2018,14USU0230T,6091342012,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
677 2017-2018 14USU0230T 6091318001,677,2017-2018,14USU0230T,6091318001,Escolarizada,2,0,,2,,,,1,,,,0,0,0,,0,,,,0,,,,0
678 2017-2018 14USU0230T 6091318002,678,2017-2018,14USU0230T,6091318002,Escolarizada,2,2,,4,,,,1,,,,0,1,0,,1,,,,0,,,,0
679 2017-2018 14USU0230T 6091322003,679,2017-2018,14USU0230T,6091322003,Escolarizada,1,9,,10,,,,0,,,,0,3,7,,10,,,,0,,,,0
680 2017-2018 14USU0230T 6091323001,680,2017-2018,14USU0230T,6091323001,Escolarizada,16,13,,29,,,,1,,,,0,13,7,,20,,,,0,,,,0
681 2017-2018 14USU0230T 6091321003,681,2017-2018,14USU0230T,6091321003,Escolarizada,6,3,,9,,,,0,,,,0,3,2,,5,,,,0,,,,0
682 2017-2018 14USU0230T 6091325001,682,2017-2018,14USU0230T,6091325001,Escolarizada,0,0,,0,,,,0,,,,0,2,6,,8,,,,0,,,,0
683 2017-2018 14USU0230T 6091325002,683,2017-2018,14USU0230T,6091325002,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
684 2017-2018 14USU0230T 6091326001,684,2017-2018,14USU0230T,6091326001,Escolarizada,34,65,,99,,,,0,,,,0,19,46,,65,,,,0,,,,0
685 2017-2018 14USU0230T 6091327002,685,2017-2018,14USU0230T,6091327002,Escolarizada,25,11,,36,,,,0,,,,0,15,10,,25,,,,0,,,,0
686 2017-2018 14USU0230T 6091316004,686,2017-2018,14USU0230T,6091316004,Escolarizada,5,4,,9,,,,0,,,,0,1,2,,3,,,,0,,,,0
687 2017-2018 14USU0230T 6091301008,687,2017-2018,14USU0230T,6091301008,Escolarizada,4,1,,5,,,,0,,,,0,1,1,,2,,,,0,,,,0
688 2017-2018 14USU0230T 6091331003,688,2017-2018,14USU0230T,6091331003,Escolarizada,12,6,,18,,,,0,,,,0,7,8,,15,,,,1,,,,0
689 2017-2018 14USU0230T 6091340004,689,2017-2018,14USU0230T,6091340004,Escolarizada,6,9,,15,,,,0,,,,0,7,5,,12,,,,0,,,,0
690 2017-2018 14USU0230T 6091332001,690,2017-2018,14USU0230T,6091332001,Escolarizada,4,0,,4,,,,0,,,,0,0,0,,0,,,,0,,,,0
691 2017-2018 14USU0230T 6091307001,691,2017-2018,14USU0230T,6091307001,Escolarizada,9,1,,10,,,,0,,,,0,7,1,,8,,,,0,,,,0
692 2017-2018 14USU0230T 6091334001,692,2017-2018,14USU0230T,6091334001,Escolarizada,2,2,,4,,,,0,,,,0,1,0,,1,,,,0,,,,0
693 2017-2018 14USU0230T 6093203005,693,2017-2018,14USU0230T,6093203005,Escolarizada,2,12,,14,,,,0,,,,0,0,4,,4,,,,0,,,,0
694 2017-2018 14USU0230T 6091335001,694,2017-2018,14USU0230T,6091335001,Escolarizada,11,7,,18,,,,0,,,,0,11,6,,17,,,,0,,,,0
695 2017-2018 14USU0230T 6091336005,695,2017-2018,14USU0230T,6091336005,Escolarizada,4,3,,7,,,,0,,,,0,4,1,,5,,,,0,,,,0
