ciclo,cve_plantel,cve_programa,modalidad,matricula_h,matricula_m,matricula_nb,matricula_t,disc_fis_motriz_h,disc_fis_motriz_m,disc_fis_motriz_nb,disc_fis_motriz_t,disc_intelectual_h,disc_intelectual_m,disc_intelectual_nb,disc_intelectual_t,disc_multiple_h,disc_multiple_m,disc_multiple_nb,disc_multiple_t,disc_aud_hipoacusia_h,disc_aud_hipoacusia_m,disc_aud_hipoacusia_nb,disc_aud_hipoacusia_t,disc_aud_sordera_h,disc_aud_sordera_m,disc_aud_sordera_nb,disc_aud_sordera_t,disc_vis_baja_vision_h,disc_vis_baja_vision_m,disc_vis_baja_vision_nb,disc_vis_baja_vision_t,disc_vis_ceguera_h,disc_vis_ceguera_m,disc_vis_ceguera_nb,disc_vis_ceguera_t,disc_psicosocial_h,disc_psicosocial_m,disc_psicosocial_nb,disc_psicosocial_t,discapacidad_h,discapacidad_m,discapacidad_nb,discapacidad_t,habla_indigena_h,habla_indigena_m,habla_indigena_nb,habla_indigena_t
2023-2024,14MMS0680F,BGC,Escolarizada,116,106,,222,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2023-2024,14MMS0681E,BGC,Escolarizada,115,142,,257,1,0,,1,1,1,,2,0,0,,0,0,0,,0,0,0,,0,5,4,,9,0,0,,0,0,0,,0,7,5,,12,0,0,,0
2023-2024,14MMS0651K,BGC,Escolarizada,266,314,,580,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,7,5,,12,0,0,,0,0,0,,0,8,5,,13,1,1,,2
2023-2024,14MMS0651K,BGC,Escolarizada,260,319,,579,0,0,,0,0,2,,2,0,0,,0,0,1,,1,0,1,,1,2,3,,5,0,0,,0,0,0,,0,2,7,,9,1,1,,2
2023-2024,14MMS0698E,BGC,Escolarizada,92,94,,186,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,0,0,,0,1,0,,1,0,0,,0
2023-2024,14MMS0698E,BGC,Escolarizada,92,92,,184,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,1,0,,1,2,0,,2,0,0,,0
2023-2024,14MMS0624N,BGC,Escolarizada,159,220,,379,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,2,,3,0,0,,0,0,0,,0,1,2,,3,0,0,,0
2023-2024,14MMS0624N,BGC,Escolarizada,168,210,,378,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1
2023-2024,14MMS0683C,BGC,Escolarizada,84,105,,189,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,2,2,,4,0,0,,0,0,0,,0,2,2,,4,0,0,,0
2023-2024,14MMS0683C,BGC,Escolarizada,83,105,,188,0,1,,1,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,2,,2,0,0,,0,0,0,,0,0,4,,4,0,2,,2
2023-2024,14MMS0682D,BGC,Escolarizada,63,102,,165,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,1,,1,1,0,,1
2023-2024,14MMS0682D,BGC,Escolarizada,75,90,,165,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2023-2024,14MMS0738P,BGC,Escolarizada,52,53,,105,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,1,,1,3,8,,11
2023-2024,14MMS0625M,BGAI,Escolarizada,10,25,,35,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2023-2024,14MMS0625M,BGC,Escolarizada,142,186,,328,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,4,0,,4,0,0,,0,0,0,,0,4,0,,4,9,11,,20
2023-2024,14MMS0625M,BGC,Escolarizada,163,165,,328,1,1,,2,0,0,,0,0,0,,0,0,0,,0,0,0,,0,4,2,,6,0,0,,0,0,0,,0,5,3,,8,2,7,,9
2023-2024,14MMS0684B,BGC,Escolarizada,72,89,,161,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,1,,1,0,0,,0
2023-2024,14MMS0687Z,BGC,Escolarizada,49,44,,93,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,1,,1,1,0,,1
2023-2024,14MMS0688Y,BGC,Escolarizada,76,96,,172,0,1,,1,0,2,,2,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,4,,4,6,5,,11
2023-2024,14MMS0652J,BGC,Escolarizada,141,189,,330,1,0,,1,0,0,,0,0,0,,0,0,0,,0,1,0,,1,2,3,,5,0,0,,0,0,0,,0,4,3,,7,0,1,,1
2023-2024,14MMS0652J,BGC,Escolarizada,162,167,,329,0,0,,0,0,0,,0,0,0,,0,1,1,,2,0,0,,0,5,0,,5,1,1,,2,0,0,,0,7,2,,9,0,0,,0
2023-2024,14MMS0726K,BGC,Escolarizada,61,44,,105,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2023-2024,14MMS0642C,BGC,Escolarizada,150,167,,317,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,3,2,,5,0,0,,0,0,0,,0,4,2,,6,0,1,,1
2023-2024,14MMS0642C,BGC,Escolarizada,144,173,,317,1,0,,1,0,0,,0,0,0,,0,0,0,,0,1,0,,1,2,3,,5,0,0,,0,0,0,,0,4,3,,7,0,0,,0
2023-2024,14MMS0661R,BGC,Escolarizada,88,74,,162,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,1,,1,0,0,,0
2023-2024,14MMS0641D,BGC,Escolarizada,112,145,,257,0,1,,1,0,0,,0,0,0,,0,0,1,,1,0,0,,0,1,1,,2,0,0,,0,0,0,,0,1,3,,4,0,0,,0
2023-2024,14MMS0641D,BGC,Escolarizada,111,146,,257,0,1,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,2,0,,2,0,0,,0,0,0,,0,2,1,,3,0,0,,0
2023-2024,14MMS0760R,BGC,Escolarizada,41,41,,82,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2023-2024,14MMS0637R,BGC,Escolarizada,217,257,,474,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,0,0,,0,1,0,,1,0,0,,0
2023-2024,14MMS0637R,BGC,Escolarizada,222,252,,474,0,0,,0,3,0,,3,0,0,,0,0,0,,0,0,1,,1,1,0,,1,0,0,,0,0,0,,0,4,1,,5,0,0,,0
2023-2024,14MMS0671Y,BGC,Escolarizada,41,41,,82,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2023-2024,14MMS0671Y,BGC,Escolarizada,36,44,,80,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2023-2024,14MMS0673W,BGC,Escolarizada,68,67,,135,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,1,,1,0,0,,0
2023-2024,14MMS0673W,BGC,Escolarizada,68,65,,133,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2023-2024,14MMS0731W,BGC,Escolarizada,83,82,,165,0,0,,0,3,0,,3,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,3,1,,4,0,0,,0
2023-2024,14MMS0685A,BGC,Escolarizada,81,90,,171,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,5,2,,7
2023-2024,14MMS0685A,BGC,Escolarizada,68,102,,170,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,1,,1,1,4,,5
2023-2024,14MMS0686Z,BGC,Escolarizada,57,55,,112,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,34,14,,48
2023-2024,14MMS0686Z,BGC,Escolarizada,46,65,,111,0,0,,0,0,0,,0,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,10,10,,20
2023-2024,14MMS0693J,BGC,Escolarizada,209,200,,409,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2023-2024,14MMS0693J,BGC,Escolarizada,189,218,,407,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2023-2024,14MMS0678R,BGC,Escolarizada,120,129,,249,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0
2023-2024,14MMS0653I,BGC,Escolarizada,233,294,,527,0,0,,0,1,2,,3,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,1,3,,4,1,0,,1
2023-2024,14MMS0653I,BGC,Escolarizada,229,296,,525,0,1,,1,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,2,1,,3,0,0,,0
2023-2024,14MMS0691L,BGC,Escolarizada,90,104,,194,0,0,,0,0,0,,0,1,0,,1,0,0,,0,0,0,,0,1,1,,2,0,0,,0,0,0,,0,2,1,,3,0,0,,0
2023-2024,14MMS0692K,BGC,Escolarizada,120,141,,261,0,0,,0,1,2,,3,0,0,,0,0,0,,0,0,0,,0,2,3,,5,0,0,,0,0,0,,0,3,5,,8,0,0,,0
2023-2024,14MMS0818A,BGAI,Escolarizada,10,21,,31,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,0,0,,0,1,0,,1,0,0,,0
2023-2024,14MMS0818A,BGC,Escolarizada,851,1185,,2036,0,1,,1,2,0,,2,0,0,,0,0,0,,0,0,0,,0,12,17,,29,0,1,,1,0,0,,0,14,19,,33,0,4,,4
2023-2024,14MMS0818A,BGC,Escolarizada,871,1165,,2036,1,1,,2,0,0,,0,0,1,,1,1,0,,1,1,0,,1,7,14,,21,0,1,,1,0,0,,0,10,17,,27,1,3,,4
2023-2024,14MMS0879O,BGC,Escolarizada,66,66,,132,0,0,,0,3,0,,3,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,3,0,,3,0,0,,0
2023-2024,14MMS0879O,BGC,Escolarizada,54,76,,130,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,1,,1,0,0,,0
2023-2024,14MMS0764N,BGC,Escolarizada,42,75,,117,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2023-2024,14MMS0628J,BGC,Escolarizada,399,508,,907,1,0,,1,1,1,,2,0,0,,0,0,0,,0,1,0,,1,8,12,,20,2,1,,3,1,0,,1,14,14,,28,4,3,,7
2023-2024,14MMS0628J,BGC,Escolarizada,389,517,,906,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,5,2,,7,0,0,,0,0,0,,0,5,3,,8,1,2,,3
2023-2024,14MMS0697F,BGC,Escolarizada,32,66,,98,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,1,,1,0,0,,0
2023-2024,14MMS0697F,BGC,Escolarizada,33,63,,96,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,1,,1,0,0,,0
2023-2024,14MMS0694I,BGC,Escolarizada,27,57,,84,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0
2023-2024,14MMS0694I,BGC,Escolarizada,27,57,,84,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,2,2,,4,0,0,,0,0,0,,0,2,3,,5,0,0,,0
2023-2024,14MMS0695H,BGC,Escolarizada,110,112,,222,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2023-2024,14MMS0695H,BGC,Escolarizada,96,125,,221,0,0,,0,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0
2023-2024,14MMS0696G,BGC,Escolarizada,118,161,,279,0,0,,0,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,1,1,,2,0,0,,0
2023-2024,14MMS0696G,BGC,Escolarizada,122,155,,277,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0
2023-2024,14MMS0739O,BGC,Escolarizada,50,52,,102,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,1,,1,0,1,,1
2023-2024,14MMS0739O,BGC,Escolarizada,47,54,,101,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1
2023-2024,14MMS0644A,BGC,Escolarizada,207,205,,412,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,0,,0,3,1,,4,0,0,,0,0,0,,0,3,2,,5,2,0,,2
2023-2024,14MMS0644A,BGC,Escolarizada,193,218,,411,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,2,6,,8,0,0,,0,0,0,,0,3,6,,9,1,0,,1
2023-2024,14MMS0717C,BGC,Escolarizada,100,112,,212,0,0,,0,1,0,,1,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,0,0,,0,2,0,,2,0,0,,0
2023-2024,14MMS0717C,BGC,Escolarizada,117,94,,211,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0
2023-2024,14MMS0741C,BGC,Escolarizada,48,58,,106,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2023-2024,14MMS0722O,BGC,Escolarizada,140,134,,274,0,1,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,2,2,,4,0,0,,0,0,0,,0,2,3,,5,0,0,,0
2023-2024,14MMS0722O,BGC,Escolarizada,126,147,,273,0,1,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,2,2,,4,0,0,,0,0,0,,0,2,3,,5,0,0,,0
2023-2024,14MMS0798D,BGC,Escolarizada,193,241,,434,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,2,2,,4,0,0,,0,0,0,,0,3,2,,5,1,2,,3
2023-2024,14MMS0798D,BGC,Escolarizada,213,221,,434,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,3,1,,4,0,0,,0,0,0,,0,3,1,,4,0,0,,0
2023-2024,14MMS0714F,BGC,Escolarizada,100,141,,241,0,0,,0,1,0,,1,0,0,,0,0,0,,0,0,0,,0,2,4,,6,0,0,,0,0,0,,0,3,4,,7,0,0,,0
2023-2024,14MMS0714F,BGC,Escolarizada,127,114,,241,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,2,0,,2,0,0,,0,0,0,,0,2,1,,3,0,0,,0
2023-2024,14MMS0706X,BGC,Escolarizada,185,233,,418,0,1,,1,1,1,,2,0,0,,0,0,0,,0,0,0,,0,3,6,,9,0,0,,0,0,0,,0,4,8,,12,0,1,,1
2023-2024,14MMS0706X,BGC,Escolarizada,190,227,,417,0,0,,0,1,0,,1,0,0,,0,1,0,,1,0,1,,1,3,6,,9,0,0,,0,0,0,,0,5,7,,12,0,0,,0
2023-2024,14MMS0748W,BGC,Escolarizada,36,55,,91,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2023-2024,14MMS0748W,BGC,Escolarizada,38,52,,90,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2023-2024,14MMS0639P,BGC,Escolarizada,139,143,,282,0,1,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,1,1,,2,1,0,,1
2023-2024,14MMS0639P,BGC,Escolarizada,139,141,,280,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,3,0,,3,1,0,,1,0,0,,0,4,0,,4,0,1,,1
2023-2024,14MMS0616E,BGC,Escolarizada,171,279,,450,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,0,,0,2,1,,3,0,0,,0,0,0,,0,2,2,,4,0,0,,0
2023-2024,14MMS0616E,BGC,Escolarizada,193,256,,449,0,0,,0,1,0,,1,0,0,,0,0,0,,0,0,0,,0,1,3,,4,0,0,,0,0,0,,0,2,3,,5,1,0,,1
2023-2024,14MMS0827I,BGC,Escolarizada,64,63,,127,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2023-2024,14MMS0827I,BGC,Escolarizada,55,71,,126,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2023-2024,14MMS0699D,BGC,Escolarizada,47,66,,113,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,0,0,,0,1,0,,1,0,0,,0
2023-2024,14MMS0699D,BGC,Escolarizada,42,69,,111,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,1,,1,0,0,,0
2023-2024,14MMS0707W,BGC,Escolarizada,187,227,,414,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,1,,2,0,0,,0,0,0,,0,1,1,,2,0,0,,0
2023-2024,14MMS0707W,BGC,Escolarizada,187,226,,413,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,1,,1
2023-2024,14MMS0701B,BGC,Escolarizada,252,315,,567,0,1,,1,0,0,,0,0,1,,1,0,0,,0,0,0,,0,1,3,,4,0,0,,0,0,0,,0,1,5,,6,1,1,,2
2023-2024,14MMS0701B,BGC,Escolarizada,273,293,,566,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,0,,0,2,2,,4,0,0,,0,1,0,,1,3,3,,6,0,1,,1
2023-2024,14MMS0702A,BGC,Escolarizada,89,114,,203,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0
2023-2024,14MMS0703Z,BGC,Escolarizada,74,70,,144,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,20,24,,44
2023-2024,14MMS0703Z,BGC,Escolarizada,55,88,,143,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,13,25,,38
2023-2024,14MMS0634U,BGC,Escolarizada,598,773,,1371,3,1,,4,0,2,,2,0,0,,0,1,0,,1,0,0,,0,6,15,,21,0,0,,0,1,0,,1,11,18,,29,1,0,,1
2023-2024,14MMS0634U,BGC,Escolarizada,615,755,,1370,0,1,,1,1,1,,2,0,0,,0,0,0,,0,1,0,,1,6,10,,16,0,0,,0,1,0,,1,9,12,,21,3,4,,7
2023-2024,14MMS0704Z,BGC,Escolarizada,90,94,,184,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2023-2024,14MMS0700C,BGC,Escolarizada,131,155,,286,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,0,0,,0,1,0,,1,0,0,,0
2023-2024,14MMS0654H,BGAI,Escolarizada,74,75,,149,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2023-2024,14MMS0654H,BGC,Escolarizada,349,490,,839,0,0,,0,0,2,,2,0,0,,0,0,0,,0,1,0,,1,7,6,,13,0,0,,0,0,0,,0,8,8,,16,1,2,,3
2023-2024,14MMS0654H,BGC,Escolarizada,323,514,,837,0,1,,1,0,0,,0,0,0,,0,1,0,,1,0,0,,0,4,2,,6,0,0,,0,0,0,,0,5,3,,8,1,0,,1
2023-2024,14MMS0754G,BGC,Escolarizada,58,66,,124,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,2,,3,0,0,,0,0,0,,0,1,2,,3,0,0,,0
2023-2024,14MMS0754G,BGC,Escolarizada,59,64,,123,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,3,3,,6,0,0,,0,0,0,,0,4,3,,7,1,0,,1
2023-2024,14MMS0709U,BGC,Escolarizada,107,119,,226,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2023-2024,14MMS0709U,BGC,Escolarizada,113,111,,224,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2023-2024,14MMS0627K,BGAI,Escolarizada,32,32,,64,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2023-2024,14MMS0627K,BGC,Escolarizada,159,182,,341,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,1,,1,0,1,,1
2023-2024,14MMS0627K,BGC,Escolarizada,142,198,,340,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2023-2024,14MMS0710J,BGC,Escolarizada,86,111,,197,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2023-2024,14MMS0710J,BGC,Escolarizada,93,102,,195,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2023-2024,14MMS0832U,BGC,Escolarizada,69,78,,147,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,0,0,,0,1,0,,1,6,9,,15
2023-2024,14MMS0832U,BGC,Escolarizada,71,75,,146,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,9,7,,16
2023-2024,14MMS0629I,BGC,Escolarizada,421,555,,976,0,1,,1,1,0,,1,0,0,,0,0,0,,0,0,0,,0,7,6,,13,0,0,,0,0,0,,0,8,7,,15,1,2,,3
2023-2024,14MMS0629I,BGC,Escolarizada,423,551,,974,2,4,,6,0,0,,0,0,0,,0,0,0,,0,0,0,,0,4,3,,7,0,0,,0,0,0,,0,6,7,,13,1,2,,3
2023-2024,14MMS0769I,BGC,Escolarizada,103,139,,242,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,1,,1,3,6,,9,0,0,,0,0,0,,0,4,7,,11,0,0,,0
2023-2024,14MMS0759B,BGAI,Escolarizada,18,12,,30,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2023-2024,14MMS0759B,BGC,Escolarizada,797,878,,1675,0,0,,0,1,1,,2,0,0,,0,0,0,,0,0,0,,0,11,8,,19,0,0,,0,0,0,,0,12,9,,21,4,2,,6
2023-2024,14MMS0759B,BGC,Escolarizada,754,921,,1675,1,1,,2,0,0,,0,0,0,,0,0,1,,1,1,0,,1,3,7,,10,0,0,,0,0,0,,0,5,9,,14,5,3,,8
2023-2024,14MMS0771X,BGC,Escolarizada,94,114,,208,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2023-2024,14MMS0771X,BGC,Escolarizada,99,108,,207,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,1,0,,1,0,0,,0
2023-2024,14MMS0655G,BGC,Escolarizada,332,442,,774,2,0,,2,1,0,,1,0,0,,0,0,0,,0,1,1,,2,7,16,,23,1,0,,1,0,0,,0,12,17,,29,1,5,,6
2023-2024,14MMS0655G,BGC,Escolarizada,365,409,,774,1,0,,1,1,0,,1,0,0,,0,0,0,,0,0,0,,0,3,12,,15,0,1,,1,1,0,,1,6,13,,19,1,1,,2
2023-2024,14MMS0766L,BGC,Escolarizada,31,51,,82,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2023-2024,14MMS0690M,BGC,Escolarizada,49,59,,108,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2023-2024,14MMS0689X,BGC,Escolarizada,49,68,,117,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2023-2024,14MMS0620R,BGC,Escolarizada,113,149,,262,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2023-2024,14MMS0620R,BGC,Escolarizada,97,163,,260,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2023-2024,14MMS0770Y,BGC,Escolarizada,21,42,,63,0,1,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0
2023-2024,14MMS0740D,BGC,Escolarizada,37,56,,93,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,1,,1,0,0,,0
2023-2024,14MMS0768J,BGC,Escolarizada,118,128,,246,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,1,,1,1,4,,5,0,0,,0,0,0,,0,1,6,,7,0,0,,0
2023-2024,14MMS0711I,BGC,Escolarizada,87,106,,193,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2023-2024,14MMS0730X,BGC,Escolarizada,79,81,,160,2,1,,3,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,2,1,,3,0,0,,0
