name,orden,anio,entidad_universitaria,plantel_adscripcion,clave_plantel,nombre_plantel,nombre_plantel_corto,tipo_plantel,conteo,clasificacion_plantel,region_jalisco,municipio,localidad,domicilio,num_ext,num_int,codigo_postal,enlace_plantel,nombre_portal,notas,
811 Planteles -692 - 2021 - SEMS - 14MMS0680F,692,2021,SEMS,14MMS0626L,14MMS0680F,Módulo Tolimán (Ciudad Guzmán),Módulo Tolimán,Módulo,1,Regional,Región Sur,Tolimán,Tolimán,Prolongación Aldama ,S/N,N/A,49750,http://prepaciudadguzman.sems.udg.mx,prepaciudadguzman.sems.udg.mx,,
811 Planteles -693 - 2021 - SEMS - 14MMS0681E,693,2021,SEMS,14MMS0626L,14MMS0681E,Módulo Zapotitlán de Vadillo (Ciudad Guzmán),Módulo Zapotitlán de Vadillo,Módulo,1,Regional,Región Sur,Zapotitlán de Vadillo,Zapotitlán de Vadillo,Calle Pedro de Gante,123,N/A,49770,http://prepaciudadguzman.sems.udg.mx,prepaciudadguzman.sems.udg.mx,,
811 Planteles -694 - 2021 - SEMS - 14MMS0707W,694,2021,SEMS,,14MMS0707W,Esc. Prep. Reg. de Cocula,EPR de Cocula,Escuela,1,Regional,Región Lagunas,Cocula,Cocula,Calle Ángulo ,90,N/A,48500,http://prepacocula.sems.udg.mx,prepacocula.sems.udg.mx,,
811 Planteles -695 - 2021 - SEMS - 14MMS0625M,695,2021,SEMS,,14MMS0625M,Esc. Prep. Reg. de Colotlán,EPR de Colotlán,Escuela,1,Regional,Región Norte,Colotlán,Colotlán,Calle Benemérita Universidad de Guadalajara,2,N/A,46200,http://prepacolotlan.sems.udg.mx,prepacolotlan.sems.udg.mx,,
811 Planteles -696 - 2021 - SEMS - 14MMS0738P,696,2021,SEMS,14MMS0625M,14MMS0738P,Módulo Bolaños (Colotlán),Módulo Bolaños,Módulo,1,Regional,Región Norte,Bolaños,Bolaños,Calle La playita,13,N/A,46130,http://prepacolotlan.sems.udg.mx,prepacolotlan.sems.udg.mx,,
811 Planteles -697 - 2021 - SEMS - 14MMS0684B,697,2021,SEMS,14MMS0625M,14MMS0684B,Módulo Huejúcar (Colotlán),Módulo Huejúcar,Módulo,1,Regional,Región Norte,Huejúcar,Huejúcar,Calle Jazmín ,16,N/A,46260,http://prepacolotlan.sems.udg.mx,prepacolotlan.sems.udg.mx,,
811 Planteles -698 - 2021 - SEMS - 14MMS0687Z,698,2021,SEMS,14MMS0625M,14MMS0687Z,Módulo San Martín de Bolaños (Colotlán),Módulo San Martín de Bolaños,Módulo,1,Regional,Región Norte,San Martín de Bolaños,San Martín de Bolaños,Calle 5 de Mayo,10,N/A,46350,http://prepacolotlan.sems.udg.mx,prepacolotlan.sems.udg.mx,,
811 Planteles -699 - 2021 - SEMS - 14MMS0688Y,699,2021,SEMS,14MMS0625M,14MMS0688Y,Módulo Villa Guerrero (Colotlán),Módulo Villa Guerrero,Módulo,1,Regional,Región Norte,Villa Guerrero,Villa Guerrero,Calle Pino Suárez,S/N,N/A,46100,http://prepacolotlan.sems.udg.mx,prepacolotlan.sems.udg.mx,,
811 Planteles -700 - 2021 - SEMS - 14MMS0652J,700,2021,SEMS,,14MMS0652J,Esc. Prep. Reg. de Degollado,EPR de Degollado,Escuela,1,Regional,Región Ciénega,Degollado,Degollado,Calle Roberto Quezada Oñate,S/N,N/A,47980,http://prepadegollado.sems.udg.mx,prepadegollado.sems.udg.mx,,
811 Planteles -701 - 2021 - SEMS - 14MMS0718B,701,2021,SEMS,,14MMS0718B,Módulo Arenal (Amatitán),EPR de El Arenal,Módulo,1,Regional,Región Valles,El Arenal,El Arenal,Calle Retinto,12,N/A,45350,http://prepaelarenal.sems.udg.mx,prepaelarenal.sems.udg.mx,,
811 Planteles -702 - 2021 - SEMS - 14MMS0637R,702,2021,SEMS,,14MMS0637R,Esc. Prep. Reg. de El Grullo,EPR de El Grullo,Escuela,1,Regional,Región Sierra de Amula,El Grullo,El Grullo,Circunvalación Poniente,S/N,N/A,48740,http://prepaelgrullo.sems.udg.mx,prepaelgrullo.sems.udg.mx,,
811 Planteles -703 - 2021 - SEMS - 14MMS0760R,703,2021,SEMS,14MMS0637R,14MMS0760R,Módulo El Chante (El Grullo),Módulo El Chante,Módulo,1,Regional,Región Sierra de Amula,Autlán de Navarro,Autlán de Navarro,Calle Jesús Martínez,80,N/A,48918,http://prepaelgrullo.sems.udg.mx,prepaelgrullo.sems.udg.mx,,
811 Planteles -704 - 2021 - SEMS - 14MMS0671Y,704,2021,SEMS,14MMS0637R,14MMS0671Y,Módulo El Limón (El Grullo),Módulo El Limón,Módulo,1,Regional,Región Sierra de Amula,El Limón,El Limón,Calle Lázaro Cárdenas,50,N/A,48700,http://prepaelgrullo.sems.udg.mx,prepaelgrullo.sems.udg.mx,,
811 Planteles -705 - 2021 - SEMS - 14MMS0673W,705,2021,SEMS,14MMS0637R,14MMS0673W,Módulo Tonaya (El Grullo),Módulo Tonaya,Módulo,1,Regional,Región Sierra de Amula,Tonaya,Tonaya,Calle Tenochtitlán ,40,N/A,48760,http://prepaelgrullo.sems.udg.mx,prepaelgrullo.sems.udg.mx,,
811 Planteles -706 - 2021 - SEMS - 14MMS0731W,706,2021,SEMS,14MMS0637R,14MMS0731W,Módulo Tuxcacuesco (El Grullo),Módulo Tuxcacuesco,Módulo,1,Regional,Región Sierra de Amula,Tuxcacuesco,Tuxcacuesco,Prolongación Centenario ,S/N,N/A,48770,http://prepaelgrullo.sems.udg.mx,prepaelgrullo.sems.udg.mx,,
811 Planteles -707 - 2021 - SEMS - 14MMS0654H,707,2021,SEMS,,14MMS0654H,Esc. Prep. Reg. de El Salto,EPR de El Salto,Escuela,1,Metropolitano,Región Centro,El Salto,El Salto,Avenida Revolución ,80,N/A,45680,http://prepaelsalto.sems.udg.mx,prepaelsalto.sems.udg.mx,,
811 Planteles -708 - 2021 - SEMS - 14MMS0879O,708,2021,SEMS,14MMS0654H,14MMS0879O,Módulo Juanacatlán (El Salto),Módulo Juanacatlán,Módulo,1,Metropolitano,Región Centro,Juanacatlán,Juanacatlán,Calle Juárez ,58,N/A,45880,http://prepaelsalto.sems.udg.mx,prepaelsalto.sems.udg.mx,,
811 Planteles -709 - 2021 - SEMS - 14MMS0642C,709,2021,SEMS,,14MMS0642C,Esc. Prep. Reg. de Etzatlán,EPR de Etzatlán,Escuela,1,Regional,Región Valles,Etzatlán,Etzatlán,Calle Sinaloa Poniente,175,N/A,46500,http://prepaetzatlan.sems.udg.mx,prepaetzatlan.sems.udg.mx,,
811 Planteles -710 - 2021 - SEMS - 14MMS0726K,710,2021,SEMS,14MMS0642C,14MMS0726K,Módulo Oconahua (Etzatlán),Módulo Oconahua,Módulo,1,Regional,Región Valles,Etzatlán,Etzatlán,Calle Ramón García Preciado,20,N/A,46530,http://prepaetzatlan.sems.udg.mx,prepaetzatlan.sems.udg.mx,,
811 Planteles -711 - 2021 - SEMS - 14MMS0661R,711,2021,SEMS,14MMS0642C,14MMS0661R,Módulo San Marcos (Etzatlán),Módulo San Marcos,Módulo,1,Regional,Región Valles,San Marcos,San Marcos,Calle Constitución ,70,N/A,46540,http://prepaetzatlan.sems.udg.mx,prepaetzatlan.sems.udg.mx,,
811 Planteles -712 - 2021 - SEMS - 14MMS0685A,712,2021,SEMS,,14MMS0685A,Esc. Prep. Reg. de Huejuquilla El Alto,EPR de Huejuquilla el Alto,Escuela,1,Regional,Región Norte,Huejuquilla el Alto,Huejuquilla el Alto,Calle Allende,68,N/A,46000,http://prepahuejuquilla.sems.udg.mx,prepahuejuquilla.sems.udg.mx,,
811 Planteles -713 - 2021 - SEMS - 14MMS0686Z,713,2021,SEMS,14MMS0685A,14MMS0686Z,Módulo Mezquitic (Huejuquilla El Alto),Módulo Mezquitic,Módulo,1,Regional,Región Norte,Mezquitic,Mezquitic,Prolongación Ignacio Allende ,99,N/A,46040,http://prepahuejuquilla.sems.udg.mx,prepahuejuquilla.sems.udg.mx,,
811 Planteles -714 - 2021 - SEMS - 14MMS0798D,714,2021,SEMS,,14MMS0798D,Módulo Ixtlahuacán de los Membrillos (Chapala),EPR Ixtlahuacán de los Membrillos,Módulo,1,Metropolitano,Región Centro,Ixtlahuacán de los Membrillos,Ixtlahuacán de los Membrillos,Circuito Real del Lago Sur,475,N/A,45877,http://prepaixtlahuacan.sems.udg.mx,prepaixtlahuacan.sems.udg.mx,,
811 Planteles -715 - 2021 - SEMS - 14MMS0705Y,715,2021,SEMS,,14MMS0705Y,Esc. Prep. Reg. de Jalostotitlán,EPR de Jalostotitlán,Escuela,1,Regional,Región Altos Sur,Jalostotitlán,Jalostotitlán,Calle Ramón Corona,174,N/A,47120,http://prepajalostotitlan.sems.udg.mx,prepajalostotitlan.sems.udg.mx,,
811 Planteles -716 - 2021 - SEMS - 14MMS0693J,716,2021,SEMS,,14MMS0693J,Esc. Prep. Reg. de Jamay,EPR de Jamay,Escuela,1,Regional,Región Ciénega,Jamay,Jamay,Calle Obispo Ramón Godínez,68,N/A,47900,http://prepajamay.sems.udg.mx,prepajamay.sems.udg.mx,,
811 Planteles -717 - 2021 - SEMS - 14MMS0653I,717,2021,SEMS,,14MMS0653I,Esc. Prep. Reg. de Jocotepec,EPR de Jocotepec,Escuela,1,Regional,Región Sureste,Jocotepec,Jocotepec,Calle Donato Guerra,105,N/A,45800,http://prepajocotepec.sems.udg.mx,prepajocotepec.sems.udg.mx,,
811 Planteles -718 - 2021 - SEMS - 14MMS0678R,718,2021,SEMS,14MMS0653I,14MMS0678R,Módulo Concepción de Buenos Aires (Jocotepec),Módulo Concepción de Buenos Aires,Módulo,1,Regional,Región Sureste,Concepción de Buenos Aires,Concepción de Buenos Aires,Prolongación Ignacio S. Romo Norte,118,N/A,49170,http://prepajocotepec.sems.udg.mx,prepajocotepec.sems.udg.mx,,
811 Planteles -719 - 2021 - SEMS - 14MMS0691L,719,2021,SEMS,14MMS0653I,14MMS0691L,Módulo Manzanilla de La Paz (Jocotepec),Módulo La Manzanilla de la Paz,Módulo,1,Regional,Región Sureste,La Manzanilla de la Paz,La Manzanilla de la Paz,Prolongación Lázaro Cárdenas,549,N/A,49401,http://prepajocotepec.sems.udg.mx,prepajocotepec.sems.udg.mx,,
811 Planteles -720 - 2021 - SEMS - 14MMS0692K,720,2021,SEMS,14MMS0653I,14MMS0692K,Módulo Tizapán El Alto (Jocotepec),Módulo Tizapán el Alto,Módulo,1,Regional,Región Sureste,Tizapán el Alto,Tizapán el Alto,Calle Revolución de 1910,S/N,N/A,49400,http://prepajocotepec.sems.udg.mx,prepajocotepec.sems.udg.mx,,
811 Planteles -721 - 2021 - SEMS - 14MMS0635T,721,2021,SEMS,,14MMS0635T,Esc. Prep. Reg. de La Barca,EPR de La Barca,Escuela,1,Regional,Región Ciénega,La Barca,La Barca,Calle Raymundo Vázquez Herrera,536,N/A,47910,http://prepalabarca.sems.udg.mx,prepalabarca.sems.udg.mx,,
811 Planteles -722 - 2021 - SEMS - 14MMS0628J,722,2021,SEMS,,14MMS0628J,Esc. Prep. Reg. de Lagos de Moreno,EPR de Lagos de Moreno,Escuela,1,Regional,Región Altos Norte,Lagos de Moreno,Lagos de Moreno,Calle Carlos Ramírez Ladewig,1,N/A,47460,http://prepalagosdemoreno.sems.udg.mx,prepalagosdemoreno.sems.udg.mx,,
811 Planteles -723 - 2021 - SEMS - 14MMS0764N,723,2021,SEMS,14MMS0628J,14MMS0764N,Módulo Encarnación de Díaz (Lagos de Moreno),Módulo Encarnación de Díaz,Módulo,1,Regional,Región Altos Norte,Encarnación de Díaz,Encarnación de Díaz,Calle La Paz ,119,N/A,47270,http://prepalagosdemoreno.sems.udg.mx,prepalagosdemoreno.sems.udg.mx,,
811 Planteles -724 - 2021 - SEMS - 14MMS0697F,724,2021,SEMS,14MMS0628J,14MMS0697F,Módulo Ojuelos (Lagos de Moreno),Módulo Ojuelos,Módulo,1,Regional,Región Altos Norte,Ojuelos de Jalisco,Ojuelos,Calle Benito Juárez,302,N/A,47540,http://prepalagosdemoreno.sems.udg.mx,prepalagosdemoreno.sems.udg.mx,,
811 Planteles -725 - 2021 - SEMS - 14MMS0694I,725,2021,SEMS,14MMS0628J,14MMS0694I,Módulo San Diego de Alejandría (Lagos de Moreno),Módulo San Diego de Alejandría,Módulo,1,Regional,Región Altos Norte,San Diego de Alejandría,San Diego de Alejandría,Avenida Jalisco ,S/N,N/A,47590,http://prepalagosdemoreno.sems.udg.mx,prepalagosdemoreno.sems.udg.mx,,
811 Planteles -726 - 2021 - SEMS - 14MMS0695H,726,2021,SEMS,14MMS0628J,14MMS0695H,Módulo Unión de San Antonio (Lagos de Moreno),Módulo Unión de San Antonio,Módulo,1,Regional,Región Altos Norte,Unión de San Antonio,Unión de San Antonio,Avenida Las Californias,S/N,N/A,47570,http://prepalagosdemoreno.sems.udg.mx,prepalagosdemoreno.sems.udg.mx,,
811 Planteles -727 - 2021 - SEMS - 14MMS0696G,727,2021,SEMS,14MMS0628J,14MMS0696G,Módulo Villa Hidalgo (Lagos de Moreno),Módulo Villa Hidalgo,Módulo,1,Regional,Región Altos Norte,Villa Hidalgo,Villa Hidalgo,Calle Alfonso González,1,N/A,47250,http://prepalagosdemoreno.sems.udg.mx,prepalagosdemoreno.sems.udg.mx,,
811 Planteles -728 - 2021 - SEMS - 14MMS0722O,728,2021,SEMS,,14MMS0722O,Módulo Mazamitla (Tamazula),EPR Mazamitla,Módulo,1,Regional,Región Sureste,Mazamitla,Mazamitla,Privada Morelos,1,N/A,49500,http://prepamazamitla.sems.udg.mx,prepamazamitla.sems.udg.mx,,
811 Planteles -729 - 2021 - SEMS - 14MMS0634U,729,2021,SEMS,,14MMS0634U,Esc. Prep. Reg. de Puerto Vallarta,EPR de Puerto Vallarta,Escuela,1,Regional,Región Costa-Sierra Occidental,Puerto Vallarta,Puerto Vallarta,Calle 21 de Marzo,500,N/A,48290,http://prepavallarta.sems.udg.mx,prepavallarta.sems.udg.mx,,
811 Planteles -730 - 2021 - SEMS - 14MMS0700C,730,2021,SEMS,14MMS0634U,14MMS0700C,Módulo El Tuito (Puerto Vallarta),Módulo El Tuito,Módulo,1,Regional,Región Costa-Sierra Occidental,Cabo Corrientes,Cabo Corrientes,Carretera Barra de Navidad,Km 167.3,N/A,48400,http://prepavallarta.sems.udg.mx,prepavallarta.sems.udg.mx,,
811 Planteles -731 - 2021 - SEMS - 14MMS0701B,731,2021,SEMS,14MMS0634U,14MMS0701B,Módulo Ixtapa (Puerto Vallarta),Módulo Ixtapa,Módulo,1,Regional,Región Costa-Sierra Occidental,Puerto Vallarta,Puerto Vallarta,Calle Vicente Guerrero,481,N/A,48280,http://prepavallarta.sems.udg.mx,prepavallarta.sems.udg.mx,,
811 Planteles -732 - 2021 - SEMS - 14MMS0702A,732,2021,SEMS,14MMS0634U,14MMS0702A,Módulo José María Morelos (Puerto Vallarta),Módulo Morelos,Módulo,1,Regional,Región Costa Sur,Tomatlán,Tomatlán,Calle Juárez ,25,N/A,48495,http://prepavallarta.sems.udg.mx,prepavallarta.sems.udg.mx,,
811 Planteles -733 - 2021 - SEMS - 14MMS0703Z,733,2021,SEMS,14MMS0634U,14MMS0703Z,Módulo Pino Suárez (Puerto Vallarta),Módulo Pino Suárez,Módulo,1,Regional,Región Costa Sur,Tomatlán,Tomatlán,Avenida 16 de septiembre,S/N,N/A,48450,http://prepavallarta.sems.udg.mx,prepavallarta.sems.udg.mx,,
811 Planteles -734 - 2021 - SEMS - 14MMS0704Z,734,2021,SEMS,14MMS0634U,14MMS0704Z,Módulo Tomatlán (Puerto Vallarta),Módulo Tomatlán,Módulo,1,Regional,Región Costa Sur,Tomatlán,Tomatlán,Calle 20 de Noviembre,500,N/A,48450,http://prepavallarta.sems.udg.mx,prepavallarta.sems.udg.mx,,
811 Planteles -735 - 2021 - SEMS - 14MMS0629I,735,2021,SEMS,,14MMS0629I,Esc. Prep. Reg. de San Juan de Los Lagos,EPR de San Juan de los Lagos,Escuela,1,Regional,Región Altos Norte,San Juan de los Lagos,San Juan de los Lagos,Calle Fray Antonio de Segovia,S/N,N/A,47000,http://prepasanjuan.sems.udg.mx,prepasanjuan.sems.udg.mx,,
811 Planteles -736 - 2021 - SEMS - 14MMS0769I,736,2021,SEMS,14MMS0629I,14MMS0769I,Módulo Teocaltiche (San Juan de Los Lagos),Módulo Teocaltiche,Módulo,1,Regional,Región Altos Norte,Teocaltiche,Teocaltiche,Calle Juárez ,134,N/A,47236,http://prepasanjuan.sems.udg.mx,prepasanjuan.sems.udg.mx,,
811 Planteles -737 - 2021 - SEMS - 14MMS0644A,737,2021,SEMS,,14MMS0644A,Esc. Prep. Reg. de San Martín Hidalgo,EPR de San Martín Hidalgo,Escuela,1,Regional,Región Lagunas,San Martín Hidalgo,San Martín Hidalgo,Calle Alameda al Panteón,250,N/A,46700,http://prepasanmartin.sems.udg.mx,prepasanmartin.sems.udg.mx,,
811 Planteles -738 - 2021 - SEMS - 14MMS0739O,738,2021,SEMS,14MMS0644A,14MMS0739O,Módulo Buenavista (San Martín Hidalgo),Módulo Buenavista,Módulo,1,Regional,Región Lagunas,San Martín Hidalgo,San Martín Hidalgo,Calle Vicente Guerrero,7,N/A,46775,http://prepasanmartin.sems.udg.mx,prepasanmartin.sems.udg.mx,,
811 Planteles -739 - 2021 - SEMS - 14MMS0706X,739,2021,SEMS,,14MMS0706X,Esc. Prep. Reg. de San Miguel el Alto,EPR de San Miguel el Alto,Escuela,1,Regional,Región Altos Sur,San Miguel el Alto,San Miguel el Alto,Prolongación Medina de la Torre,178,N/A,47140,http://prepasanmiguel.sems.udg.mx,prepasanmiguel.sems.udg.mx,,
811 Planteles -740 - 2021 - SEMS - 14MMS0714F,740,2021,SEMS,14MMS0706X,14MMS0714F,Módulo San Julián (San Miguel),Módulo San Julián,Módulo,1,Regional,Región Altos Sur,San Julián,San Julián,Calle Huntington Park,130,N/A,47170,http://prepasanmiguel.sems.udg.mx,prepasanmiguel.sems.udg.mx,,
811 Planteles -741 - 2021 - SEMS - 14MMS0759B,741,2021,SEMS,,14MMS0759B,Esc. Prep. Reg. de Santa Anita,EPR de Santa Anita,Escuela,1,Metropolitano,Región Centro,San Pedro Tlaquepaque,San Pedro Tlaquepaque,Calle Universidad ,1,N/A,45600,http://prepasantaanita.sems.udg.mx,prepasantaanita.sems.udg.mx,,
811 Planteles -742 - 2021 - SEMS - 14MMS0627K,742,2021,SEMS,,14MMS0627K,Esc. Prep. Reg. de Sayula,EPR de Sayula,Escuela,1,Regional,Región Lagunas,Sayula,Sayula,Calle Manuel Ávila Camacho Oriente ,193,N/A,49300,http://prepasayula.sems.udg.mx,prepasayula.sems.udg.mx,,
811 Planteles -743 - 2021 - SEMS - 14MMS0754G,743,2021,SEMS,14MMS0627K,14MMS0754G,Módulo Amacueca (Sayula),Módulo Amacueca,Módulo,1,Regional,Región Lagunas,Amacueca,Amacueca,Calle 16 de Septiembre,55,N/A,49370,http://prepasayula.sems.udg.mx,prepasayula.sems.udg.mx,,
811 Planteles -744 - 2021 - SEMS - 14MMS0709U,744,2021,SEMS,14MMS0627K,14MMS0709U,Módulo San Gabriel (Sayula),Módulo San Gabriel,Módulo,1,Regional,Región Sur,San Gabriel,San Gabriel,Carretera San Gabriel - Sayula ,121,N/A,49700,http://prepasayula.sems.udg.mx,prepasayula.sems.udg.mx,,
811 Planteles -745 - 2021 - SEMS - 14MMS0710J,745,2021,SEMS,14MMS0627K,14MMS0710J,Módulo Tapalpa (Sayula),Módulo Tapalpa,Módulo,1,Regional,Región Lagunas,Tapalpa,Tapalpa,Prolongación Francisco I. Madero ,3,N/A,48200,http://prepasayula.sems.udg.mx,prepasayula.sems.udg.mx,,
811 Planteles -746 - 2021 - SEMS - 14MMS0832U,746,2021,SEMS,14MMS0627K,14MMS0832U,Módulo Usmajac (Sayula),Módulo Usmajac,Módulo,1,Regional,Región Lagunas,Sayula,Sayula,Calle Juan Diego,54,N/A,49330,http://prepasayula.sems.udg.mx,prepasayula.sems.udg.mx,,
811 Planteles -747 - 2021 - SEMS - 14MMS0655G,747,2021,SEMS,,14MMS0655G,Esc. Prep. Reg. de Tala,EPR de Tala,Escuela,1,Regional,Región Valles,Tala,Tala,Calle Paseo de Los Fresnos ,S/N,N/A,45300,http://prepatala.sems.udg.mx,prepatala.sems.udg.mx,,
811 Planteles -748 - 2021 - SEMS - 14MMS0771X,748,2021,SEMS,14MMS0655G,14MMS0771X,Módulo San Isidro Mazatepec (Tala),Módulo San Isidro Mazatepec,Módulo,1,Regional,Región Valles,Tala,Tala,Calle Francisco Javier Mina,61,N/A,45340,http://prepatala.sems.udg.mx,prepatala.sems.udg.mx,,
811 Planteles -749 - 2021 - SEMS - 14MMS0620R,749,2021,SEMS,,14MMS0620R,Esc. Prep. Reg. de Tamazula de Gordiano,EPR de Tamazula de Gordiano,Escuela,1,Regional,Región Sur,Tamazula de Gordiano,Tamazula de Gordiano,Carretera Santa Rosa - Tamazula de Gordiano ,S/N,N/A,49650,http://prepatamazula.sems.udg.mx,prepatamazula.sems.udg.mx,,
811 Planteles -750 - 2021 - SEMS - 14MMS0766L,750,2021,SEMS,14MMS0620R,14MMS0766L,Módulo Contla (Tamazula),Módulo Contla,Módulo,1,Regional,Región Sur,Tamazula de Gordiano,Tamazula de Gordiano,Calle Aldama,61,N/A,49660,http://prepatamazula.sems.udg.mx,prepatamazula.sems.udg.mx,,
811 Planteles -751 - 2021 - SEMS - 14MMS0689X,751,2021,SEMS,14MMS0620R,14MMS0689X,Módulo Quitupan (Tamazula),Módulo Quitupan,Módulo,1,Regional,Región Sureste,Quitupan,Quitupan,Carretera Quitupan - Valle de Juárez Km 1,S/N,N/A,49570,http://prepatamazula.sems.udg.mx,prepatamazula.sems.udg.mx,,
811 Planteles -752 - 2021 - SEMS - 14MMS0770Y,752,2021,SEMS,14MMS0620R,14MMS0770Y,Módulo Valle de Juárez (Tamazula),Módulo Valle de Juárez,Módulo,1,Regional,Región Sureste,Valle de Juárez,Valle de Juárez,Calle 5 de Febrero,S/N,N/A,49540,http://prepatamazula.sems.udg.mx,prepatamazula.sems.udg.mx,,
811 Planteles -753 - 2021 - SEMS - 14MMS0690M,753,2021,SEMS,14MMS0620R,14MMS0690M,Extensión Lázaro Cárdenas (Tamazula),Módulo Lázaro Cárdenas,Extensión,1,Regional,Región Sureste,Quitupan,Quitupan,Calle Benito Juárez,S/N,N/A,49570,http://prepatamazula.sems.udg.mx,prepatamazula.sems.udg.mx,,
811 Planteles -754 - 2021 - SEMS - 14MMS0740D,754,2021,SEMS,14MMS0620R,14MMS0740D,Extensión Vista Hermosa (Tamazula),Módulo Vista Hermosa,Extensión,1,Regional,Región Sur,Tamazula de Gordiano,Tamazula de Gordiano,Calle José María Martínez,S/N,N/A,49657,http://prepatamazula.sems.udg.mx,prepatamazula.sems.udg.mx,,
811 Planteles -755 - 2021 - SEMS - 14MMS0656F,755,2021,SEMS,,14MMS0656F,Esc. Prep. Reg. de Tecolotlán,EPR de Tecolotlán,Escuela,1,Regional,Región Sierra de Amula,Tecolotlán,Tecolotlán,Calle Juárez,115,N/A,48540,http://prepatecolotlan.sems.udg.mx,prepatecolotlan.sems.udg.mx,,
811 Planteles -756 - 2021 - SEMS - 14MMS0768J,756,2021,SEMS,14MMS0656F,14MMS0768J,Módulo Chiquilistlán (Tecolotlán),Módulo Chiquilistlán,Módulo,1,Regional,Región Sierra de Amula,Chiquilistlán,Chiquilistlán,Calle Francisco I. Madero,33,N/A,48640,http://prepatecolotlan.sems.udg.mx,prepatecolotlan.sems.udg.mx,,
811 Planteles -757 - 2021 - SEMS - 14MMS0711I,757,2021,SEMS,14MMS0656F,14MMS0711I,Módulo Juchitlán (Tecolotlán),Módulo Juchitlán,Módulo,1,Regional,Región Sierra de Amula,Juchitlán,Juchitlán,Calle 16 de Septiembre,S/N,N/A,48600,http://prepatecolotlan.sems.udg.mx,prepatecolotlan.sems.udg.mx,,
811 Planteles -758 - 2021 - SEMS - 14MMS0730X,758,2021,SEMS,14MMS0656F,14MMS0730X,Módulo Soyatlán del Oro (Tecolotlán),Módulo Soyatlán del Oro,Módulo,1,Regional,Región Sierra de Amula,Atengo,Atengo,Calle México ,6,N/A,48180,http://prepatecolotlan.sems.udg.mx,prepatecolotlan.sems.udg.mx,,
811 Planteles -759 - 2021 - SEMS - 14MMS0670Z,759,2021,SEMS,14MMS0656F,14MMS0670Z,Módulo Tenamaxtlán (Tecolotlán),Módulo Tenamaxtlán,Módulo,1,Regional,Región Sierra de Amula,Tenamaxtlán,Tenamaxtlán,Privada Donato Guerra,2,N/A,48570,http://prepatecolotlan.sems.udg.mx,prepatecolotlan.sems.udg.mx,,
811 Planteles -760 - 2021 - SEMS - 14MMS0632W,760,2021,SEMS,,14MMS0632W,Esc. Prep. Reg. de Tepatitlán,EPR de Tepatitlán,Escuela,1,Regional,Región Altos Sur,Tepatitlán de Morelos,Tepatitlán de Morelos,Prolongación Bartolo Hernández,1322,N/A,47600,http://prepatepatitlan.sems.udg.mx,prepatepatitlan.sems.udg.mx,,
811 Planteles -761 - 2021 - SEMS - 14MMS0713G,761,2021,SEMS,14MMS0632W,14MMS0713G,Módulo Acatic (Tepatitlán),Módulo Acatic,Módulo,1,Regional,Región Altos Sur,Acatic,Acatic,Calle Escuela Digna,620,N/A,45470,http://prepatepatitlan.sems.udg.mx,prepatepatitlan.sems.udg.mx,,
811 Planteles -762 - 2021 - SEMS - 14MMS0763O,762,2021,SEMS,14MMS0632W,14MMS0763O,Módulo Cañadas de Obregón (Tepatitlán),Módulo Cañadas de Obregón,Módulo,1,Regional,Región Altos Sur,Cañadas de Obregón,Cañadas de Obregón,Calle J. Isabel Valdivia,S/N,N/A,47360,http://prepatepatitlan.sems.udg.mx,prepatepatitlan.sems.udg.mx,,
811 Planteles -763 - 2021 - SEMS - 14MMS0715E,763,2021,SEMS,14MMS0632W,14MMS0715E,Módulo Valle de Guadalupe (Tepatitlán),Módulo Valle de Guadalupe,Módulo,1,Regional,Región Altos Sur,Valle de Guadalupe,Valle de Guadalupe,Calle Justo Sierra,275,N/A,47384,http://prepatepatitlan.sems.udg.mx,prepatepatitlan.sems.udg.mx,,
811 Planteles -764 - 2021 - SEMS - 14MMS0716D,764,2021,SEMS,14MMS0632W,14MMS0716D,Módulo Yahualica (Tepatitlán),Módulo Yahualica,Módulo,1,Regional,Región Altos Sur,Yahualica de González Gallo,Yahualica de González Gallo,Calle Condor,S/N,N/A,47300,http://prepatepatitlan.sems.udg.mx,prepatepatitlan.sems.udg.mx,,
811 Planteles -765 - 2021 - SEMS - 14MMS0660S,765,2021,SEMS,,14MMS0660S,Esc. Prep. Reg. de Tequila,EPR de Tequila,Escuela,1,Regional,Región Valles,Tequila,Tequila,Calle San Martín,175,N/A,46400,http://prepatequila.sems.udg.mx,prepatequila.sems.udg.mx,,
811 Planteles -766 - 2021 - SEMS - 14MMS0719A,766,2021,SEMS,14MMS0660S,14MMS0719A,Módulo Hostotipaquillo (Tequila),Módulo Hostotipaquillo,Módulo,1,Regional,Región Valles,Hostotipaquillo,Hostotipaquillo,Calle Valeriano Partida,1,N/A,46440,http://prepatequila.sems.udg.mx,prepatequila.sems.udg.mx,,
