name,row,ciclo,nivel_estudiante,cve_plantel,entidad_universitaria,nombre_corto,cve_programa,nivel_educativo,programa_educativo,total,hombres,mujeres,personas_nb
124 Estudiantes en PEC por programa -360 - 2020-2021 - CUCEI - Doctorado - Ciencias en Ingeniería Química,360,2020-2021,Posgrado,14USU0110G,CUCEI,CUCEI,8052200018,Doctorado,Ciencias en Ingeniería Química,27,23,4,
124 Estudiantes en PEC por programa -361 - 2020-2021 - CUCEI - Doctorado - Ciencias en Microbiología y la Biotecnología Molecular,361,2020-2021,Posgrado,14USU0110G,CUCEI,CUCEI,8052000007,Doctorado,Ciencias en Microbiología y la Biotecnología Molecular,,,,
124 Estudiantes en PEC por programa -362 - 2020-2021 - CUCEI - Doctorado - Ciencias en Procesos Biotecnológicos,362,2020-2021,Posgrado,14USU0110G,CUCEI,CUCEI,8071400003,Doctorado,Ciencias en Procesos Biotecnológicos,24,9,15,
124 Estudiantes en PEC por programa -363 - 2020-2021 - CUCEI - Doctorado - Ciencias en Química,363,2020-2021,Posgrado,14USU0110G,CUCEI,CUCEI,8052200009,Doctorado,Ciencias en Química,19,7,12,
124 Estudiantes en PEC por programa -364 - 2021-2022 - CUCEI - Doctorado - Ciencia de Materiales,364,2021-2022,Posgrado,14USU0110G,CUCEI,CUCEI,8052200001,Doctorado,Ciencia de Materiales,15,11,4,
124 Estudiantes en PEC por programa -365 - 2021-2022 - CUCEI - Doctorado - Ciencias de la Electrónica y la Computación,365,2021-2022,Posgrado,14USU0110G,CUCEI,CUCEI,8071300016,Doctorado,Ciencias de la Electrónica y la Computación,16,12,4,
124 Estudiantes en PEC por programa -366 - 2021-2022 - CUCEI - Doctorado - Ciencias en Física,366,2021-2022,Posgrado,14USU0110G,CUCEI,CUCEI,8052100009,Doctorado,Ciencias en Física,14,12,2,
124 Estudiantes en PEC por programa -367 - 2021-2022 - CUCEI - Doctorado - Ciencias en Ingeniería Química,367,2021-2022,Posgrado,14USU0110G,CUCEI,CUCEI,8052200018,Doctorado,Ciencias en Ingeniería Química,16,14,2,
124 Estudiantes en PEC por programa -368 - 2021-2022 - CUCEI - Doctorado - Ciencias en Microbiología y la Biotecnología Molecular,368,2021-2022,Posgrado,14USU0110G,CUCEI,CUCEI,8052000007,Doctorado,Ciencias en Microbiología y la Biotecnología Molecular,6,0,6,
124 Estudiantes en PEC por programa -369 - 2021-2022 - CUCEI - Doctorado - Ciencias en Procesos Biotecnológicos,369,2021-2022,Posgrado,14USU0110G,CUCEI,CUCEI,8071400003,Doctorado,Ciencias en Procesos Biotecnológicos,32,12,20,
124 Estudiantes en PEC por programa -370 - 2021-2022 - CUCEI - Doctorado - Ciencias en Química,370,2021-2022,Posgrado,14USU0110G,CUCEI,CUCEI,8052200009,Doctorado,Ciencias en Química,16,6,10,
124 Estudiantes en PEC por programa -371 - 2022-2023 - CUCEI - Doctorado - Ciencia de Materiales,371,2022-2023,Posgrado,14USU0110G,CUCEI,CUCEI,8052200001,Doctorado,Ciencia de Materiales,15,8,7,
124 Estudiantes en PEC por programa -372 - 2022-2023 - CUCEI - Doctorado - Ciencias de la Electrónica y la Computación,372,2022-2023,Posgrado,14USU0110G,CUCEI,CUCEI,8071300016,Doctorado,Ciencias de la Electrónica y la Computación,26,20,6,
124 Estudiantes en PEC por programa -373 - 2022-2023 - CUCEI - Doctorado - Ciencias en Física,373,2022-2023,Posgrado,14USU0110G,CUCEI,CUCEI,8052100009,Doctorado,Ciencias en Física,16,14,2,
124 Estudiantes en PEC por programa -374 - 2022-2023 - CUCEI - Doctorado - Ciencias en Ingeniería Química,374,2022-2023,Posgrado,14USU0110G,CUCEI,CUCEI,8052200018,Doctorado,Ciencias en Ingeniería Química,12,12,1,
124 Estudiantes en PEC por programa -375 - 2022-2023 - CUCEI - Doctorado - Ciencias en Microbiología y la Biotecnología Molecular,375,2022-2023,Posgrado,14USU0110G,CUCEI,CUCEI,8052000007,Doctorado,Ciencias en Microbiología y la Biotecnología Molecular,7,1,6,
124 Estudiantes en PEC por programa -376 - 2022-2023 - CUCEI - Doctorado - Ciencias en Procesos Biotecnológicos,376,2022-2023,Posgrado,14USU0110G,CUCEI,CUCEI,8071400003,Doctorado,Ciencias en Procesos Biotecnológicos,41,18,23,
124 Estudiantes en PEC por programa -377 - 2022-2023 - CUCEI - Doctorado - Ciencias en Química,377,2022-2023,Posgrado,14USU0110G,CUCEI,CUCEI,8052200009,Doctorado,Ciencias en Química,17,7,10,
124 Estudiantes en PEC por programa -378 - 2023-2024 - CUCEI - Doctorado - Ciencia de Materiales,378,2023-2024,Posgrado,14USU0110G,CUCEI,CUCEI,8052200001,Doctorado,Ciencia de Materiales,15,7,8,
124 Estudiantes en PEC por programa -379 - 2023-2024 - CUCEI - Doctorado - Ciencias de la Electrónica y la Computación,379,2023-2024,Posgrado,14USU0110G,CUCEI,CUCEI,8071300016,Doctorado,Ciencias de la Electrónica y la Computación,31,22,9,
124 Estudiantes en PEC por programa -380 - 2023-2024 - CUCEI - Doctorado - Ciencias en Física,380,2023-2024,Posgrado,14USU0110G,CUCEI,CUCEI,8052100009,Doctorado,Ciencias en Física,13,10,3,
124 Estudiantes en PEC por programa -381 - 2023-2024 - CUCEI - Doctorado - Ciencias en Ingeniería Química,381,2023-2024,Posgrado,14USU0110G,CUCEI,CUCEI,8052200018,Doctorado,Ciencias en Ingeniería Química,17,13,4,
124 Estudiantes en PEC por programa -382 - 2023-2024 - CUCEI - Doctorado - Ciencias en Microbiología y la Biotecnología Molecular,382,2023-2024,Posgrado,14USU0110G,CUCEI,CUCEI,8052000007,Doctorado,Ciencias en Microbiología y la Biotecnología Molecular,15,6,9,
124 Estudiantes en PEC por programa -383 - 2023-2024 - CUCEI - Doctorado - Ciencias en Procesos Biotecnológicos,383,2023-2024,Posgrado,14USU0110G,CUCEI,CUCEI,8071400003,Doctorado,Ciencias en Procesos Biotecnológicos,48,19,29,
124 Estudiantes en PEC por programa -384 - 2023-2024 - CUCEI - Doctorado - Ciencias en Química,384,2023-2024,Posgrado,14USU0110G,CUCEI,CUCEI,8052200009,Doctorado,Ciencias en Química,12,6,6,
124 Estudiantes en PEC por programa -385 - 2018-2019 - Sede Belenes - Licenciatura - Abogado,385,2018-2019,Pregrado,14USU0010H,CUCSH,Sede Belenes,5033100003,Licenciatura,Abogado,,,,
124 Estudiantes en PEC por programa -386 - 2018-2019 - Sede Belenes - Licenciatura - Antropología,386,2018-2019,Pregrado,14USU0010H,CUCSH,Sede Belenes,5031200004,Licenciatura,Antropología,,,,
124 Estudiantes en PEC por programa -387 - 2018-2019 - Sede Belenes - Licenciatura - Comunicación Pública,387,2018-2019,Pregrado,14USU0010H,CUCSH,Sede Belenes,5032100027,Licenciatura,Comunicación Pública,131,42,89,
124 Estudiantes en PEC por programa -388 - 2018-2019 - Sede Belenes - Licenciatura - Didáctica del Francés como Lengua Extranjera,388,2018-2019,Pregrado,14USU0010H,CUCSH,Sede Belenes,5012603011,Licenciatura,Didáctica del Francés como Lengua Extranjera,,,,
124 Estudiantes en PEC por programa -389 - 2018-2019 - Sede Belenes - Licenciatura - Docencia del Inglés como Lengua Extranjera,389,2018-2019,Pregrado,14USU0010H,CUCSH,Sede Belenes,5012603027,Licenciatura,Docencia del Inglés como Lengua Extranjera,,,,
124 Estudiantes en PEC por programa -390 - 2018-2019 - Sede Belenes - Licenciatura - Estudios Políticos y Gobierno,390,2018-2019,Pregrado,14USU0010H,CUCSH,Sede Belenes,5031300010,Licenciatura,Estudios Políticos y Gobierno,,,,
124 Estudiantes en PEC por programa -391 - 2018-2019 - Sede Belenes - Licenciatura - Filosofía,391,2018-2019,Pregrado,14USU0010H,CUCSH,Sede Belenes,5022600002,Licenciatura,Filosofía,,,,
124 Estudiantes en PEC por programa -392 - 2018-2019 - Sede Belenes - Licenciatura - Geografía,392,2018-2019,Pregrado,14USU0010H,CUCSH,Sede Belenes,5052300015,Licenciatura,Geografía,,,,
124 Estudiantes en PEC por programa -393 - 2018-2019 - Sede Belenes - Licenciatura - Historia,393,2018-2019,Pregrado,14USU0010H,CUCSH,Sede Belenes,5022500008,Licenciatura,Historia,,,,
124 Estudiantes en PEC por programa -394 - 2018-2019 - Sede Belenes - Licenciatura - Letras Hispánicas,394,2018-2019,Pregrado,14USU0010H,CUCSH,Sede Belenes,5022300022,Licenciatura,Letras Hispánicas,,,,
124 Estudiantes en PEC por programa -395 - 2018-2019 - Sede Belenes - Licenciatura - Relaciones Internacionales,395,2018-2019,Pregrado,14USU0010H,CUCSH,Sede Belenes,5031300014,Licenciatura,Relaciones Internacionales,,,,
124 Estudiantes en PEC por programa -396 - 2018-2019 - Sede Belenes - Licenciatura - Sociología,396,2018-2019,Pregrado,14USU0010H,CUCSH,Sede Belenes,5031200031,Licenciatura,Sociología,,,,
124 Estudiantes en PEC por programa -397 - 2018-2019 - Sede Belenes - Licenciatura - Trabajo Social,397,2018-2019,Pregrado,14USU0010H,CUCSH,Sede Belenes,5031500010,Licenciatura,Trabajo Social,,,,
124 Estudiantes en PEC por programa -398 - 2019-2020 - Sede Belenes - Licenciatura - Abogado,398,2019-2020,Pregrado,14USU0010H,CUCSH,Sede Belenes,5033100003,Licenciatura,Abogado,,,,
124 Estudiantes en PEC por programa -399 - 2019-2020 - Sede Belenes - Licenciatura - Antropología,399,2019-2020,Pregrado,14USU0010H,CUCSH,Sede Belenes,5031200004,Licenciatura,Antropología,,,,
124 Estudiantes en PEC por programa -400 - 2019-2020 - Sede Belenes - Licenciatura - Comunicación Pública,400,2019-2020,Pregrado,14USU0010H,CUCSH,Sede Belenes,5032100027,Licenciatura,Comunicación Pública,130,44,86,
124 Estudiantes en PEC por programa -401 - 2019-2020 - Sede Belenes - Licenciatura - Didáctica del Francés como Lengua Extranjera,401,2019-2020,Pregrado,14USU0010H,CUCSH,Sede Belenes,5012603011,Licenciatura,Didáctica del Francés como Lengua Extranjera,,,,
124 Estudiantes en PEC por programa -402 - 2019-2020 - Sede Belenes - Licenciatura - Docencia del Inglés como Lengua Extranjera,402,2019-2020,Pregrado,14USU0010H,CUCSH,Sede Belenes,5012603027,Licenciatura,Docencia del Inglés como Lengua Extranjera,,,,
124 Estudiantes en PEC por programa -403 - 2019-2020 - Sede Belenes - Licenciatura - Estudios Políticos y Gobierno,403,2019-2020,Pregrado,14USU0010H,CUCSH,Sede Belenes,5031300010,Licenciatura,Estudios Políticos y Gobierno,555,309,246,
124 Estudiantes en PEC por programa -404 - 2019-2020 - Sede Belenes - Licenciatura - Filosofía,404,2019-2020,Pregrado,14USU0010H,CUCSH,Sede Belenes,5022600002,Licenciatura,Filosofía,,,,
124 Estudiantes en PEC por programa -405 - 2019-2020 - Sede Belenes - Licenciatura - Geografía,405,2019-2020,Pregrado,14USU0010H,CUCSH,Sede Belenes,5052300015,Licenciatura,Geografía,,,,
124 Estudiantes en PEC por programa -406 - 2019-2020 - Sede Belenes - Licenciatura - Historia,406,2019-2020,Pregrado,14USU0010H,CUCSH,Sede Belenes,5022500008,Licenciatura,Historia,,,,
124 Estudiantes en PEC por programa -407 - 2019-2020 - Sede Belenes - Licenciatura - Letras Hispánicas,407,2019-2020,Pregrado,14USU0010H,CUCSH,Sede Belenes,5022300022,Licenciatura,Letras Hispánicas,,,,
124 Estudiantes en PEC por programa -408 - 2019-2020 - Sede Belenes - Licenciatura - Relaciones Internacionales,408,2019-2020,Pregrado,14USU0010H,CUCSH,Sede Belenes,5031300014,Licenciatura,Relaciones Internacionales,688,206,482,
124 Estudiantes en PEC por programa -409 - 2019-2020 - Sede Belenes - Licenciatura - Sociología,409,2019-2020,Pregrado,14USU0010H,CUCSH,Sede Belenes,5031200031,Licenciatura,Sociología,499,197,302,
124 Estudiantes en PEC por programa -410 - 2019-2020 - Sede Belenes - Licenciatura - Trabajo Social,410,2019-2020,Pregrado,14USU0010H,CUCSH,Sede Belenes,5031500010,Licenciatura,Trabajo Social,1197,81,1116,
124 Estudiantes en PEC por programa -411 - 2020-2021 - Sede Belenes - Licenciatura - Abogado,411,2020-2021,Pregrado,14USU0010H,CUCSH,Sede Belenes,5033100003,Licenciatura,Abogado,,,,
124 Estudiantes en PEC por programa -412 - 2020-2021 - Sede Belenes - Licenciatura - Antropología,412,2020-2021,Pregrado,14USU0010H,CUCSH,Sede Belenes,5031200004,Licenciatura,Antropología,,,,
124 Estudiantes en PEC por programa -413 - 2020-2021 - Sede Belenes - Licenciatura - Comunicación Pública,413,2020-2021,Pregrado,14USU0010H,CUCSH,Sede Belenes,5032100027,Licenciatura,Comunicación Pública,130,47,83,
124 Estudiantes en PEC por programa -414 - 2020-2021 - Sede Belenes - Licenciatura - Didáctica del Francés como Lengua Extranjera,414,2020-2021,Pregrado,14USU0010H,CUCSH,Sede Belenes,5012603011,Licenciatura,Didáctica del Francés como Lengua Extranjera,,,,
124 Estudiantes en PEC por programa -415 - 2020-2021 - Sede Belenes - Licenciatura - Docencia del Inglés como Lengua Extranjera,415,2020-2021,Pregrado,14USU0010H,CUCSH,Sede Belenes,5012603027,Licenciatura,Docencia del Inglés como Lengua Extranjera,,,,
124 Estudiantes en PEC por programa -416 - 2020-2021 - Sede Belenes - Licenciatura - Estudios Políticos y Gobierno,416,2020-2021,Pregrado,14USU0010H,CUCSH,Sede Belenes,5031300010,Licenciatura,Estudios Políticos y Gobierno,618,345,273,
124 Estudiantes en PEC por programa -417 - 2020-2021 - Sede Belenes - Licenciatura - Filosofía,417,2020-2021,Pregrado,14USU0010H,CUCSH,Sede Belenes,5022600002,Licenciatura,Filosofía,,,,
124 Estudiantes en PEC por programa -418 - 2020-2021 - Sede Belenes - Licenciatura - Geografía,418,2020-2021,Pregrado,14USU0010H,CUCSH,Sede Belenes,5052300015,Licenciatura,Geografía,,,,
124 Estudiantes en PEC por programa -419 - 2020-2021 - Sede Belenes - Licenciatura - Historia,419,2020-2021,Pregrado,14USU0010H,CUCSH,Sede Belenes,5022500008,Licenciatura,Historia,,,,
124 Estudiantes en PEC por programa -420 - 2020-2021 - Sede Belenes - Licenciatura - Letras Hispánicas,420,2020-2021,Pregrado,14USU0010H,CUCSH,Sede Belenes,5022300022,Licenciatura,Letras Hispánicas,,,,
124 Estudiantes en PEC por programa -421 - 2020-2021 - Sede Belenes - Licenciatura - Relaciones Internacionales,421,2020-2021,Pregrado,14USU0010H,CUCSH,Sede Belenes,5031300014,Licenciatura,Relaciones Internacionales,753,218,535,
124 Estudiantes en PEC por programa -422 - 2020-2021 - Sede Belenes - Licenciatura - Sociología,422,2020-2021,Pregrado,14USU0010H,CUCSH,Sede Belenes,5031200031,Licenciatura,Sociología,534,205,329,
124 Estudiantes en PEC por programa -423 - 2020-2021 - Sede Belenes - Licenciatura - Trabajo Social,423,2020-2021,Pregrado,14USU0010H,CUCSH,Sede Belenes,5031500010,Licenciatura,Trabajo Social,1206,70,1136,
124 Estudiantes en PEC por programa -424 - 2021-2022 - Sede Belenes - Licenciatura - Abogado,424,2021-2022,Pregrado,14USU0010H,CUCSH,Sede Belenes,5033100003,Licenciatura,Abogado,,,,
124 Estudiantes en PEC por programa -425 - 2021-2022 - Sede Belenes - Licenciatura - Antropología,425,2021-2022,Pregrado,14USU0010H,CUCSH,Sede Belenes,5031200004,Licenciatura,Antropología,,,,
124 Estudiantes en PEC por programa -426 - 2021-2022 - Sede Belenes - Licenciatura - Comunicación Pública,426,2021-2022,Pregrado,14USU0010H,CUCSH,Sede Belenes,5032100027,Licenciatura,Comunicación Pública,127,43,84,
124 Estudiantes en PEC por programa -427 - 2021-2022 - Sede Belenes - Licenciatura - Didáctica del Francés como Lengua Extranjera,427,2021-2022,Pregrado,14USU0010H,CUCSH,Sede Belenes,5012603011,Licenciatura,Didáctica del Francés como Lengua Extranjera,,,,
124 Estudiantes en PEC por programa -428 - 2021-2022 - Sede Belenes - Licenciatura - Docencia del Inglés como Lengua Extranjera,428,2021-2022,Pregrado,14USU0010H,CUCSH,Sede Belenes,5012603027,Licenciatura,Docencia del Inglés como Lengua Extranjera,,,,
124 Estudiantes en PEC por programa -429 - 2021-2022 - Sede Belenes - Licenciatura - Estudios Políticos y Gobierno,429,2021-2022,Pregrado,14USU0010H,CUCSH,Sede Belenes,5031300010,Licenciatura,Estudios Políticos y Gobierno,612,339,273,
124 Estudiantes en PEC por programa -430 - 2021-2022 - Sede Belenes - Licenciatura - Filosofía,430,2021-2022,Pregrado,14USU0010H,CUCSH,Sede Belenes,5022600002,Licenciatura,Filosofía,,,,
124 Estudiantes en PEC por programa -431 - 2021-2022 - Sede Belenes - Licenciatura - Geografía,431,2021-2022,Pregrado,14USU0010H,CUCSH,Sede Belenes,5052300015,Licenciatura,Geografía,,,,
124 Estudiantes en PEC por programa -432 - 2021-2022 - Sede Belenes - Licenciatura - Historia,432,2021-2022,Pregrado,14USU0010H,CUCSH,Sede Belenes,5022500008,Licenciatura,Historia,,,,
124 Estudiantes en PEC por programa -433 - 2021-2022 - Sede Belenes - Licenciatura - Letras Hispánicas,433,2021-2022,Pregrado,14USU0010H,CUCSH,Sede Belenes,5022300022,Licenciatura,Letras Hispánicas,,,,
124 Estudiantes en PEC por programa -434 - 2021-2022 - Sede Belenes - Licenciatura - Relaciones Internacionales,434,2021-2022,Pregrado,14USU0010H,CUCSH,Sede Belenes,5031300014,Licenciatura,Relaciones Internacionales,756,203,553,
124 Estudiantes en PEC por programa -435 - 2021-2022 - Sede Belenes - Licenciatura - Sociología,435,2021-2022,Pregrado,14USU0010H,CUCSH,Sede Belenes,5031200031,Licenciatura,Sociología,522,184,338,
124 Estudiantes en PEC por programa -436 - 2021-2022 - Sede Belenes - Licenciatura - Trabajo Social,436,2021-2022,Pregrado,14USU0010H,CUCSH,Sede Belenes,5031500010,Licenciatura,Trabajo Social,1288,74,1214,
124 Estudiantes en PEC por programa -437 - 2022-2023 - Sede Belenes - Licenciatura - Abogado,437,2022-2023,Pregrado,14USU0010H,CUCSH,Sede Belenes,5033100003,Licenciatura,Abogado,,,,
124 Estudiantes en PEC por programa -438 - 2022-2023 - Sede Belenes - Licenciatura - Antropología,438,2022-2023,Pregrado,14USU0010H,CUCSH,Sede Belenes,5031200004,Licenciatura,Antropología,,,,
124 Estudiantes en PEC por programa -439 - 2022-2023 - Sede Belenes - Licenciatura - Comunicación Pública,439,2022-2023,Pregrado,14USU0010H,CUCSH,Sede Belenes,5032100027,Licenciatura,Comunicación Pública,129,47,82,
