name,row,ciclo,clave_plantel,cve_programa,modalidad,egresados_h,egresados_m,egresados_nb,egresados_t,e_discapacidad_h,e_discapacidad_m,e_discapacidad_nb,e_discapacidad_t,e_habla_indigena_h,e_habla_indigena_m,e_habla_indigena_nb,e_habla_indigena_t,titulados_h,titulados_m,titulados_nb,titulados_t,ti_discapacidad_h,ti_discapacidad_m,ti_discapacidad_nb,ti_discapacidad_t,ti_habla_indigena_h,ti_habla_indigena_m,ti_habla_indigena_nb,ti_habla_indigena_t
876 2020-2021 14USU0120N 7042300031,876,2020-2021,14USU0120N,7042300031,Escolarizada,0,0,,0,,,,0,,,,0,0,1,,1,,,,0,,,,0
877 2020-2021 14USU0120N 7011200077,877,2020-2021,14USU0120N,7011200077,Escolarizada,3,3,,6,,,,1,,,,1,2,4,,6,,,,0,,,,0
878 2020-2021 14USU0120N 7041400028,878,2020-2021,14USU0120N,7041400028,Escolarizada,0,0,,0,,,,0,,,,0,1,0,,1,,,,0,,,,0
879 2020-2021 14USU0120N 7011000042,879,2020-2021,14USU0120N,7011000042,Escolarizada,2,7,,9,,,,0,,,,0,0,0,,0,,,,0,,,,0
880 2020-2021 14USU0120N 7041200042,880,2020-2021,14USU0120N,7041200042,Escolarizada,0,0,,0,,,,0,,,,0,0,1,,1,,,,0,,,,0
881 2020-2021 14USU0120N 7041100024,881,2020-2021,14USU0120N,7041100024,Escolarizada,3,8,,11,,,,0,,,,0,2,1,,3,,,,0,,,,0
882 2020-2021 14USU0120N 7041100026,882,2020-2021,14USU0120N,7041100026,Escolarizada,0,0,,0,,,,0,,,,0,8,9,,17,,,,0,,,,0
883 2020-2021 14USU0120N 7031300023,883,2020-2021,14USU0120N,7031300023,Escolarizada,16,6,,22,,,,1,,,,0,6,0,,6,,,,0,,,,0
884 2020-2021 14USU0120N 7031400038,884,2020-2021,14USU0120N,7031400038,Escolarizada,7,10,,17,,,,0,,,,0,5,6,,11,,,,0,,,,0
885 2020-2021 14USU0120N 7031500062,885,2020-2021,14USU0120N,7031500062,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
886 2020-2021 14USU0120N 7062200049,886,2020-2021,14USU0120N,7062200049,Escolarizada,27,10,,37,,,,1,,,,0,12,6,,18,,,,0,,,,1
887 2020-2021 14USU0120N 7011400011,887,2020-2021,14USU0120N,7011400011,Escolarizada,12,20,,32,,,,0,,,,1,3,4,,7,,,,0,,,,0
888 2020-2021 14USU0221L 8071000002,888,2020-2021,14USU0221L,8071000002,Escolarizada,6,0,,6,,,,0,,,,0,4,1,,5,,,,0,,,,0
889 2020-2021 14USU0221L 7012604064,889,2020-2021,14USU0221L,7012604064,Escolarizada,2,0,,2,,,,0,,,,0,7,0,,7,,,,0,,,,0
890 2020-2021 14USU0221L 7022500032,890,2020-2021,14USU0221L,7022500032,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
891 2020-2021 14USU0221L 7071000035,891,2020-2021,14USU0221L,7071000035,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
892 2020-2021 14USU0003Y 8052100019,892,2020-2021,14USU0003Y,8052100019,Escolarizada,0,0,,0,,,,0,,,,0,0,2,,2,,,,0,,,,0
893 2020-2021 14USU0003Y 7042100033,893,2020-2021,14USU0003Y,7042100033,Escolarizada,0,0,,0,,,,0,,,,0,1,0,,1,,,,0,,,,0
894 2020-2021 14USU0003Y 7052100021,894,2020-2021,14USU0003Y,7052100021,Escolarizada,1,0,,1,,,,0,,,,0,5,4,,9,,,,0,,,,0
895 2020-2021 14USU0003Y 7031200071,895,2020-2021,14USU0003Y,7031200071,Escolarizada,0,1,,1,,,,0,,,,0,2,2,,4,,,,0,,,,0
896 2020-2021 14USU0003Y 7061300005,896,2020-2021,14USU0003Y,7061300005,Escolarizada,1,1,,2,,,,0,,,,0,3,0,,3,,,,0,,,,0
897 2020-2021 14USU0003Y 7071300003,897,2020-2021,14USU0003Y,7071300003,Escolarizada,4,0,,4,,,,0,,,,0,3,0,,3,,,,0,,,,0
898 2020-2021 14USU0003Y 7011400011,898,2020-2021,14USU0003Y,7011400011,Escolarizada,1,3,,4,,,,0,,,,0,5,1,,6,,,,1,,,,0
899 2020-2021 14USU0160O 8031300003,899,2020-2021,14USU0160O,8031300003,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
900 2020-2021 14USU0160O 8052000002,900,2020-2021,14USU0160O,8052000002,Escolarizada,0,0,,0,,,,0,,,,0,1,0,,1,,,,0,,,,0
901 2020-2021 14USU0160O 8081100033,901,2020-2021,14USU0160O,8081100033,Escolarizada,0,0,,0,,,,0,,,,0,0,1,,1,,,,0,,,,0
902 2020-2021 14USU0160O 8071000012,902,2020-2021,14USU0160O,8071000012,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
903 2020-2021 14USU0160O 7042100033,903,2020-2021,14USU0160O,7042100033,Escolarizada,4,5,,9,,,,0,,,,0,0,1,,1,,,,0,,,,0
904 2020-2021 14USU0160O 7031300005,904,2020-2021,14USU0160O,7031300005,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
905 2020-2021 14USU0160O 7031300048,905,2020-2021,14USU0160O,7031300048,Escolarizada,0,1,,1,,,,0,,,,0,2,0,,2,,,,0,,,,0
906 2020-2021 14USU0160O 7081100078,906,2020-2021,14USU0160O,7081100078,Escolarizada,2,1,,3,,,,0,,,,0,2,2,,4,,,,1,,,,0
907 2020-2021 14USU0160O 7053100018,907,2020-2021,14USU0160O,7053100018,Escolarizada,0,0,,0,,,,0,,,,0,2,1,,3,,,,0,,,,0
908 2020-2021 14USU0160O 7033100026,908,2020-2021,14USU0160O,7033100026,Escolarizada,0,0,,0,,,,0,,,,0,1,0,,1,,,,0,,,,0
909 2020-2021 14USU0190I 8051300007,909,2020-2021,14USU0190I,8051300007,Escolarizada,0,0,,0,,,,0,,,,0,0,2,,2,,,,0,,,,0
910 2020-2021 14USU0190I 8051300013,910,2020-2021,14USU0190I,8051300013,Escolarizada,0,0,,0,,,,0,,,,0,1,0,,1,,,,0,,,,0
911 2020-2021 14USU0190I 8042200004,911,2020-2021,14USU0190I,8042200004,Escolarizada,4,3,,7,,,,0,,,,0,3,4,,7,,,,0,,,,0
912 2020-2021 14USU0190I 8042000014,912,2020-2021,14USU0190I,8042000014,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
913 2020-2021 14USU0190I 7042100033,913,2020-2021,14USU0190I,7042100033,Escolarizada,5,6,,11,,,,0,,,,0,6,6,,12,,,,0,,,,0
914 2020-2021 14USU0190I 7041400008,914,2020-2021,14USU0190I,7041400008,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
915 2020-2021 14USU0190I 7052300006,915,2020-2021,14USU0190I,7052300006,Escolarizada,3,3,,6,,,,0,,,,0,4,3,,7,,,,0,,,,0
916 2020-2021 14USU0190I 7042300054,916,2020-2021,14USU0190I,7042300054,Escolarizada,0,0,,0,,,,0,,,,0,5,10,,15,,,,0,,,,0
917 2020-2021 14USU0190I 7033100026,917,2020-2021,14USU0190I,7033100026,Escolarizada,0,0,,0,,,,0,,,,0,0,1,,1,,,,0,,,,0
918 2020-2021 14USU0190I 7011400011,918,2020-2021,14USU0190I,7011400011,Escolarizada,2,1,,3,,,,0,,,,0,2,0,,2,,,,0,,,,0
919 2020-2021 14USU0190I 7031100103,919,2020-2021,14USU0190I,7031100103,Escolarizada,0,0,,0,,,,0,,,,0,0,3,,3,,,,0,,,,0
920 2020-2021 14USU0005W 7012602009,920,2020-2021,14USU0005W,7012602009,Escolarizada,0,0,,0,,,,0,,,,0,3,3,,6,,,,0,,,,0
921 2020-2021 14USU0005W 7031000012,921,2020-2021,14USU0005W,7031000012,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
922 2020-2021 14USU0110G 8052200001,922,2020-2021,14USU0110G,8052200001,Escolarizada,2,0,,2,,,,0,,,,0,3,1,,4,,,,0,,,,0
923 2020-2021 14USU0110G 8071300016,923,2020-2021,14USU0110G,8071300016,Escolarizada,4,1,,5,,,,0,,,,0,4,1,,5,,,,0,,,,0
924 2020-2021 14USU0110G 8052100009,924,2020-2021,14USU0110G,8052100009,Escolarizada,3,0,,3,,,,0,,,,0,0,0,,0,,,,0,,,,0
925 2020-2021 14USU0110G 8052200018,925,2020-2021,14USU0110G,8052200018,Escolarizada,6,3,,9,,,,0,,,,0,2,1,,3,,,,0,,,,0
926 2020-2021 14USU0110G 8053100005,926,2020-2021,14USU0110G,8053100005,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
927 2020-2021 14USU0110G 8052000007,927,2020-2021,14USU0110G,8052000007,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
928 2020-2021 14USU0110G 8071400003,928,2020-2021,14USU0110G,8071400003,Escolarizada,0,0,,0,,,,0,,,,0,2,1,,3,,,,0,,,,0
929 2020-2021 14USU0110G 8052200009,929,2020-2021,14USU0110G,8052200009,Escolarizada,1,3,,4,,,,0,,,,0,0,0,,0,,,,0,,,,0
930 2020-2021 14USU0110G 6041100014,930,2020-2021,14USU0110G,6041100014,Escolarizada,0,0,,0,,,,0,,,,0,1,0,,1,,,,0,,,,0
931 2020-2021 14USU0110G 7071700009,931,2020-2021,14USU0110G,7071700009,Escolarizada,0,0,,0,,,,0,,,,0,1,0,,1,,,,0,,,,0
932 2020-2021 14USU0110G 7052200003,932,2020-2021,14USU0110G,7052200003,Escolarizada,4,1,,5,,,,0,,,,0,5,0,,5,,,,0,,,,0
933 2020-2021 14USU0110G 7071600020,933,2020-2021,14USU0110G,7071600020,Escolarizada,5,4,,9,,,,0,,,,0,2,1,,3,,,,0,,,,0
934 2020-2021 14USU0110G 7062000007,934,2020-2021,14USU0110G,7062000007,Escolarizada,6,2,,8,,,,0,,,,0,0,0,,0,,,,0,,,,0
935 2020-2021 14USU0110G 7052100009,935,2020-2021,14USU0110G,7052100009,Escolarizada,6,1,,7,,,,1,,,,0,4,1,,5,,,,0,,,,0
936 2020-2021 14USU0110G 7052300025,936,2020-2021,14USU0110G,7052300025,Escolarizada,5,1,,6,,,,0,,,,0,6,5,,11,,,,0,,,,0
937 2020-2021 14USU0110G 7071200009,937,2020-2021,14USU0110G,7071200009,Escolarizada,2,1,,3,,,,0,,,,0,3,0,,3,,,,0,,,,0
938 2020-2021 14USU0110G 7071300026,938,2020-2021,14USU0110G,7071300026,Escolarizada,11,2,,13,,,,0,,,,0,7,5,,12,,,,0,,,,0
939 2020-2021 14USU0110G 7052200018,939,2020-2021,14USU0110G,7052200018,Escolarizada,7,1,,8,,,,0,,,,0,5,0,,5,,,,0,,,,0
940 2020-2021 14USU0110G 7101500016,940,2020-2021,14USU0110G,7101500016,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
941 2020-2021 14USU0110G 7053100007,941,2020-2021,14USU0110G,7053100007,Escolarizada,4,0,,4,,,,0,,,,0,0,0,,0,,,,0,,,,0
942 2020-2021 14USU0110G 7071400012,942,2020-2021,14USU0110G,7071400012,Escolarizada,4,4,,8,,,,0,,,,0,4,4,,8,,,,0,,,,0
943 2020-2021 14USU0110G 7052200006,943,2020-2021,14USU0110G,7052200006,Escolarizada,8,6,,14,,,,0,,,,0,3,10,,13,,,,1,,,,0
944 2020-2021 14USU0110G 7062200074,944,2020-2021,14USU0110G,7062200074,Escolarizada,2,0,,2,,,,0,,,,0,0,0,,0,,,,0,,,,0
945 2020-2021 14USU0110G 7012604029,945,2020-2021,14USU0110G,7012604029,Escolarizada,12,8,,20,,,,0,,,,0,5,4,,9,,,,0,,,,0
946 2020-2021 14USU0110G 7071600009,946,2020-2021,14USU0110G,7071600009,Escolarizada,0,0,,0,,,,0,,,,0,0,1,,1,,,,0,,,,0
947 2020-2021 14USU0110G 7071500006,947,2020-2021,14USU0110G,7071500006,Escolarizada,4,0,,4,,,,1,,,,0,2,0,,2,,,,0,,,,0
948 2020-2021 14USU0110G 7061300011,948,2020-2021,14USU0110G,7061300011,Escolarizada,0,0,,0,,,,0,,,,0,2,0,,2,,,,0,,,,0
949 2020-2021 14USU0220M 8095200001,949,2020-2021,14USU0220M,8095200001,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
950 2020-2021 14USU0220M 6093202001,950,2020-2021,14USU0220M,6093202001,Escolarizada,1,0,,1,,,,0,,,,0,0,0,,0,,,,0,,,,0
951 2020-2021 14USU0220M 6091323001,951,2020-2021,14USU0220M,6091323001,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
952 2020-2021 14USU0220M 6091326001,952,2020-2021,14USU0220M,6091326001,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
953 2020-2021 14USU0220M 6093203005,953,2020-2021,14USU0220M,6093203005,Escolarizada,0,1,,1,,,,0,,,,0,0,3,,3,,,,0,,,,0
954 2020-2021 14USU0220M 6081100002,954,2020-2021,14USU0220M,6081100002,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
955 2020-2021 14USU0220M 7042100033,955,2020-2021,14USU0220M,7042100033,Escolarizada,6,2,,8,,,,0,,,,0,1,3,,4,,,,0,,,,0
956 2020-2021 14USU0220M 7095600015,956,2020-2021,14USU0220M,7095600015,Escolarizada,0,0,,0,,,,0,,,,0,0,1,,1,,,,0,,,,0
957 2020-2021 14USU0220M 7011200088,957,2020-2021,14USU0220M,7011200088,Escolarizada,2,1,,3,,,,0,,,,0,0,1,,1,,,,0,,,,0
958 2020-2021 14USU0008T 8071200008,958,2020-2021,14USU0008T,8071200008,Escolarizada,6,1,,7,,,,0,,,,0,0,0,,0,,,,0,,,,0
959 2020-2021 14USU0008T 8033100003,959,2020-2021,14USU0008T,8033100003,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
960 2020-2021 14USU0008T 8091345016,960,2020-2021,14USU0008T,8091345016,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
961 2020-2021 14USU0008T 8102100001,961,2020-2021,14USU0008T,8102100001,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
962 2020-2021 14USU0008T 7071000033,962,2020-2021,14USU0008T,7071000033,Escolarizada,3,0,,3,,,,0,,,,0,1,2,,3,,,,0,,,,0
963 2020-2021 14USU0008T 7042300011,963,2020-2021,14USU0008T,7042300011,Escolarizada,5,4,,9,,,,0,,,,0,1,0,,1,,,,0,,,,0
964 2020-2021 14USU0008T 7071200021,964,2020-2021,14USU0008T,7071200021,Escolarizada,2,0,,2,,,,0,,,,0,2,1,,3,,,,0,,,,0
965 2020-2021 14USU0008T 7102100006,965,2020-2021,14USU0008T,7102100006,Escolarizada,1,3,,4,,,,0,,,,0,3,4,,7,,,,0,,,,0
966 2020-2021 14USU0004X 8021000011,966,2020-2021,14USU0004X,8021000011,No escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
967 2020-2021 14USU0004X 8011400005,967,2020-2021,14USU0004X,8011400005,No escolarizada,0,0,,0,,,,0,,,,0,1,0,,1,,,,0,,,,0
968 2020-2021 14USU0004X 7042100311,968,2020-2021,14USU0004X,7042100311,No escolarizada,12,4,,16,,,,0,,,,0,0,0,,0,,,,0,,,,0
969 2020-2021 14USU0004X 7012400001,969,2020-2021,14USU0004X,7012400001,No escolarizada,0,2,,2,,,,0,,,,0,6,9,,15,,,,0,,,,0
970 2020-2021 14USU0004X 7042100177,970,2020-2021,14USU0004X,7042100177,No escolarizada,0,0,,0,,,,0,,,,0,5,5,,10,,,,0,,,,0
971 2020-2021 14USU0004X 7021000014,971,2020-2021,14USU0004X,7021000014,No escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
972 2020-2021 14USU0004X 7042300030,972,2020-2021,14USU0004X,7042300030,No escolarizada,0,0,,0,,,,0,,,,0,4,2,,6,,,,0,,,,1
973 2020-2021 14USU0004X 7011400029,973,2020-2021,14USU0004X,7011400029,No escolarizada,2,7,,9,,,,0,,,,0,5,9,,14,,,,0,,,,0
974 2020-2021 14USU0004X 7042300040,974,2020-2021,14USU0004X,7042300040,No escolarizada,7,4,,11,,,,0,,,,0,0,0,,0,,,,0,,,,0
975 2020-2021 14USU0004X 7032100037,975,2020-2021,14USU0004X,7032100037,No escolarizada,0,0,,0,,,,0,,,,0,5,3,,8,,,,0,,,,0
976 2020-2021 14USU0004X 7031300041,976,2020-2021,14USU0004X,7031300041,No escolarizada,3,11,,14,,,,0,,,,0,3,5,,8,,,,0,,,,0
977 2020-2021 14USU0004X 7041100029,977,2020-2021,14USU0004X,7041100029,No escolarizada,7,7,,14,,,,0,,,,0,19,5,,24,,,,1,,,,0
978 2020-2021 14USU0010H 8031300003,978,2020-2021,14USU0010H,8031300003,Escolarizada,2,0,,2,,,,0,,,,0,3,2,,5,,,,0,,,,0
979 2020-2021 14USU0010H 8031000001,979,2020-2021,14USU0010H,8031000001,Escolarizada,0,0,,0,,,,0,,,,0,9,5,,14,,,,0,,,,0
980 2020-2021 14USU0010H 8011000006,980,2020-2021,14USU0010H,8011000006,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
981 2020-2021 14USU0010H 8011500003,981,2020-2021,14USU0010H,8011500003,Escolarizada,0,1,,1,,,,0,,,,0,1,5,,6,,,,0,,,,0
982 2020-2021 14USU0010H 8052300012,982,2020-2021,14USU0010H,8052300012,Escolarizada,1,2,,3,,,,0,,,,0,1,1,,2,,,,0,,,,0
983 2020-2021 14USU0010H 8022500004,983,2020-2021,14USU0010H,8022500004,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
984 2020-2021 14USU0010H 8022000001,984,2020-2021,14USU0010H,8022000001,Escolarizada,2,3,,5,,,,0,,,,0,1,0,,1,,,,0,,,,0
985 2020-2021 14USU0010H 7031300005,985,2020-2021,14USU0010H,7031300005,Escolarizada,0,1,,1,,,,0,,,,0,2,3,,5,,,,0,,,,0
986 2020-2021 14USU0010H 7031000001,986,2020-2021,14USU0010H,7031000001,Escolarizada,13,14,,27,,,,0,,,,0,5,5,,10,,,,0,,,,0
987 2020-2021 14USU0010H 7032100004,987,2020-2021,14USU0010H,7032100004,Escolarizada,0,0,,0,,,,0,,,,0,1,1,,2,,,,0,,,,0
988 2020-2021 14USU0010H 7073100005,988,2020-2021,14USU0010H,7073100005,Escolarizada,2,4,,6,,,,0,,,,0,3,2,,5,,,,0,,,,0
989 2020-2021 14USU0010H 7022200011,989,2020-2021,14USU0010H,7022200011,Escolarizada,2,6,,8,,,,0,,,,0,2,2,,4,,,,0,,,,0
990 2020-2021 14USU0010H 7022300005,990,2020-2021,14USU0010H,7022300005,Escolarizada,0,0,,0,,,,0,,,,0,1,5,,6,,,,0,,,,0
991 2020-2021 14USU0010H 7022600008,991,2020-2021,14USU0010H,7022600008,Escolarizada,7,0,,7,,,,0,,,,0,3,2,,5,,,,0,,,,0
992 2020-2021 14USU0010H 7031200087,992,2020-2021,14USU0010H,7031200087,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
993 2020-2021 14USU0010H 7031200043,993,2020-2021,14USU0010H,7031200043,Escolarizada,7,15,,22,,,,0,,,,0,0,6,,6,,,,0,,,,0
994 2020-2021 14USU0010H 7032100049,994,2020-2021,14USU0010H,7032100049,Escolarizada,1,0,,1,,,,0,,,,0,0,0,,0,,,,0,,,,0
995 2020-2021 14USU0010H 7022500015,995,2020-2021,14USU0010H,7022500015,Escolarizada,2,1,,3,,,,0,,,,0,2,1,,3,,,,0,,,,0
996 2020-2021 14USU0010H 7011200033,996,2020-2021,14USU0010H,7011200033,Escolarizada,4,11,,15,,,,0,,,,0,0,3,,3,,,,0,,,,0
997 2020-2021 14USU0010H 7012603017,997,2020-2021,14USU0010H,7012603017,Escolarizada,6,6,,12,,,,0,,,,0,0,1,,1,,,,0,,,,0
998 2020-2021 14USU0010H 7022400002,998,2020-2021,14USU0010H,7022400002,Escolarizada,0,2,,2,,,,0,,,,0,4,3,,7,,,,0,,,,1
999 2020-2021 14USU0010H 7031300078,999,2020-2021,14USU0010H,7031300078,Escolarizada,4,2,,6,,,,1,,,,0,1,0,,1,,,,0,,,,0
1000 2020-2021 14USU0010H 7022200019,1000,2020-2021,14USU0010H,7022200019,Escolarizada,1,4,,5,,,,0,,,,0,0,1,,1,,,,0,,,,0
